id_text,id_word,transliteration,lemma,morpheme1,morpheme2,morpheme3,base suffixes,base suffixes2
UntN TZ 41,UntN_TZ_41_00046,[si-i-an]-ku-uk,Sian.kuk,,,,,
UntN TZ 41,UntN_TZ_41_00047,[la-ha-ak-ir-ra,laha-,II,3sg.an,,,
UntN TZ 41,UntN_TZ_41_00048,li-na,lin,,,,,
UntN TZ 41,UntN_TZ_41_00049,t]e-la-[ak]-li,tela-,II,opt3,,,
UntN TZ 42,UntN_TZ_42_00001,u2,u,,,,,
UntN TZ 42,UntN_TZ_42_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ 42,UntN_TZ_42_00003,ša-ak,šak,,,,,
UntN TZ 42,UntN_TZ_42_00004,(md)hu-um-ban-um-me-en-na-ki,Humban-umena,1sg.an,,,,
UntN TZ 42,UntN_TZ_42_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ 42,UntN_TZ_42_00006,an-za-an,Anshan,,,,,
UntN TZ 42,UntN_TZ_42_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ 42,UntN_TZ_42_00008,[ki?]-zu-um,kizum,,,,,
UntN TZ 42,UntN_TZ_42_00009,mu-ši-a,muši,adj,,,,
UntN TZ 42,UntN_TZ_42_00010,ap-pa,apa,,,,,
UntN TZ 42,UntN_TZ_42_00011,su-un-ki-ip,sunki,3pl.an,,,,
UntN TZ 42,UntN_TZ_42_00012,u2-ri-pu-pi,urpu,3pl.an,,,,
UntN TZ 42,UntN_TZ_42_00013,um-me,in-,3sg.inan1,,,,
UntN TZ 42,UntN_TZ_42_00014,hu-uh-tah-ša,huhta-,3pl.vb,,,,
UntN TZ 42,UntN_TZ_42_00015,u2,u,,,,,
UntN TZ 42,UntN_TZ_42_00016,hu-uh-tah,huhta-,1sg.vb,,,,
UntN TZ 42,UntN_TZ_42_00017,ha-li-ih,hali-,1sg.vb,,,,
UntN TZ 42,UntN_TZ_42_00018,si-a-an-ku-uk,Sian.kuk,,,,,
UntN TZ 42,UntN_TZ_42_00019,ri?-im?-um,rimum,,,,,
UntN TZ 42,UntN_TZ_42_00020,la-am-li-e-ma,lamli,3sg.poss,postp.loc,,,
UntN TZ 42,UntN_TZ_42_00021,su-us-ka-tah,zuz.kata-,1sg.an,,,,
UntN TZ 42,UntN_TZ_42_00022,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ 42,UntN_TZ_42_00023,te-ip-ti,tempti,,,,,
UntN TZ 42,UntN_TZ_42_00024,si-a-ku-uk,Sian.kuk,,,,,
UntN TZ 42,UntN_TZ_42_00025,la-ha-ak-ir-ra,laha-,II,3sg.an,,,
UntN TZ 42,UntN_TZ_42_00026,ia,i,,,,,
UntN TZ 42,UntN_TZ_42_00027,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN TZ 42,UntN_TZ_42_00028,ta-ak-me,tak.me,,,,3sg.inan1,
UntN TZ 42,UntN_TZ_42_00029,u2-me,u,3sg.inan1,,,,
UntN TZ 42,UntN_TZ_42_00030,tu4-ur,tur,,,,,
UntN TZ 42,UntN_TZ_42_00031,[hi]-ih,hih,,,,,
UntN TZ 42,UntN_TZ_42_00032,si-it-me,sit.me,,,,3sg.inan1,
UntN TZ 42,UntN_TZ_42_00033,u2-me,u,3sg.inan1,,,,
UntN TZ 42,UntN_TZ_42_00034,šu-lu-me-en-[ka],šullume-,III,1sg.an,,,
UntN TZ 42,UntN_TZ_42_00035,az-ki-it,azkit,,,,,
UntN TZ 42,UntN_TZ_42_00036,tu4-ur,tur,,,,,
UntN TZ 42,UntN_TZ_42_00037,sa-ah-[ri],sah,3sg.an,,,,
UntN TZ 42,UntN_TZ_42_00038,hu-šu-ia,hušu,adj,,,,
UntN TZ 42,UntN_TZ_42_00039,in-gi,in-,1sg.an,,,,
UntN TZ 42,UntN_TZ_42_00040,hi-en-ka,hi-,III,1sg.an,,,
UntN TZ 42,UntN_TZ_42_00041,in-ti-ik-[ka],in.tika,,,,,
UntN TZ 42,UntN_TZ_42_00042,hu-ut2-tah-ha-li-ih,"huta-, hali-",1sg.vb,,,,
UntN TZ 42,UntN_TZ_42_00043,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ 42,UntN_TZ_42_00044,[te-ip]-ti,tempti,,,,,
UntN TZ 42,UntN_TZ_42_00045,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN TZ 42,UntN_TZ_42_00046,la-ha-ak-ir-ra,laha-,II,3sg.an,,,
UntN TZ 42,UntN_TZ_42_00047,[i],i,,,,,
UntN TZ 42,UntN_TZ_42_00048,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN TZ 42,UntN_TZ_42_00049,[hu]-ut2-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ 42,UntN_TZ_42_00050,u2-me,u,3sg.inan1,,,,
UntN TZ 42,UntN_TZ_42_00051,[dingir-gal],Napirisha,,,,,
UntN TZ 42,UntN_TZ_42_00052,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ 42,UntN_TZ_42_00053,te-ip-ti,tempti,,,,,
UntN TZ 42,UntN_TZ_42_00054,si-a-an-ku-uk,Sian.kuk,,,,,
UntN TZ 42,UntN_TZ_42_00055,la-ha-ak-ir-ra,laha-,II,3sg.an,,,
UntN TZ 42,UntN_TZ_42_00056,u2,u,,,,,
UntN TZ 42,UntN_TZ_42_00057,li-na,lina,,,,,
UntN TZ 42,UntN_TZ_42_00058,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ 43,UntN_TZ_43_00001,u2,u,,,,,
UntN TZ 43,UntN_TZ_43_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ 43,UntN_TZ_43_00003,ša-ak,šak,,,,,
UntN TZ 43,UntN_TZ_43_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN TZ 43,UntN_TZ_43_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN TZ 43,UntN_TZ_43_00006,an-za-an,Anshan,,,,,
UntN TZ 43,UntN_TZ_43_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ 43,UntN_TZ_43_00008,zu-un-ki-ip,sunki,3pl.an,,,,
UntN TZ 43,UntN_TZ_43_00009,u2-ri-pu-pi,urpu,3pl.an,,,,
UntN TZ 43,UntN_TZ_43_00010,si-ia-an,sian,,,,,
UntN TZ 43,UntN_TZ_43_00011,dingir-gal,Napirisha,,,,,
UntN TZ 43,UntN_TZ_43_00012,im-me,in-,3sg.inan1,,,,
UntN TZ 43,UntN_TZ_43_00013,ku-ši-ih-ši-ma,kuši-,1sg.vb,postp.loc,,,
UntN TZ 43,UntN_TZ_43_00014,u2,u,,,,,
UntN TZ 43,UntN_TZ_43_00015,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ 43,UntN_TZ_43_00016,pu-uh-x-x,,,,,,
UntN TZ 43,UntN_TZ_43_00017,x-x,,,,,,
UntN TZ 43,UntN_TZ_43_00018,mu-ši-a,muši,adj,,,,
UntN TZ 43,UntN_TZ_43_00019,[hu]-uh-tah,huhta-,1sg.vb,,,,
UntN TZ 43,UntN_TZ_43_00020,ap-pa,apa,,,,,
UntN TZ 43,UntN_TZ_43_00021,u2,u,,,,,
UntN TZ 43,UntN_TZ_43_00022,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN TZ 43,UntN_TZ_43_00023,hu-ut-tak-ha-li-ik,hutak.halik,,,,,
UntN TZ 43,UntN_TZ_43_00024,u2-me,u,3sg.inan1,,,,
UntN TZ 43,UntN_TZ_43_00025,dingir-gal,Napirisha,,,,,
UntN TZ 43,UntN_TZ_43_00026,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ 43,UntN_TZ_43_00027,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ 43,UntN_TZ_43_00028,li-na,lina,,,,,
UntN TZ 43,UntN_TZ_43_00029,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ 44,UntN_TZ_44_00001,u2,u,,,,,
UntN TZ 44,UntN_TZ_44_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ 44,UntN_TZ_44_00003,li-gi-e,like,,,,,
UntN TZ 44,UntN_TZ_44_00004,mu-ši-it-ta,muši,3sg.inan3,,,,
UntN TZ 44,UntN_TZ_44_00005,hu-uh-tah,huhta-,1sg.vb,,,,
UntN TZ 44,UntN_TZ_44_00006,(d)iš-ni-ka-ra-ab,Ishnikarab,,,,,
UntN TZ 44,UntN_TZ_44_00007,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ 44,UntN_TZ_44_00008,id,i,3sg.inan2,,,,
UntN TZ 44,UntN_TZ_44_00009,du-ni-ih,tuni-,3sg.vb,,,,
UntN TZ 44,UntN_TZ_44_00010,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN TZ 44,UntN_TZ_44_00011,lu-be-en,lupe-,III,,,,
UntN TZ 44,UntN_TZ_44_00012,li-e,lina?,3sg.poss,,,,
UntN TZ 44,UntN_TZ_44_00013,li-en-ra,li-,III,3sg.an,,,
UntN TZ 44,UntN_TZ_44_00014,[ur(?),u,3sg.an,,,,
UntN TZ 44,UntN_TZ_44_00015,in(?)],i,3sg.inan2,,,,
UntN TZ 44,UntN_TZ_44_00016,tu4-ru-uš-ni-e,turu-,3sg.vb,opt2,3sg.poss,,
UntN TZ 45,UntN_TZ_45_00001,u2,u,,,,,
UntN TZ 45,UntN_TZ_45_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ 45,UntN_TZ_45_00003,ša-ak,šak,,,,,
UntN TZ 45,UntN_TZ_45_00004,(md)hu-um-ban-nu-me-en-na-ki,Humban-umena,1sg.an,,,,
UntN TZ 45,UntN_TZ_45_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ 45,UntN_TZ_45_00006,an-za-an,Anshan,,,,,
UntN TZ 45,UntN_TZ_45_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ 45,UntN_TZ_45_00008,(husa)tukul-har-sag,TUKUL.HAR.SAG,,,,,
UntN TZ 45,UntN_TZ_45_00009,la-an-si-ti-ih,lansiti-,1sg.vb,,,,
UntN TZ 45,UntN_TZ_45_00010,hu-lu-uh,hulu-,1sg.vb,,,,
UntN TZ 45,UntN_TZ_45_00011,(d)pa-tug2,PA.TUG2,,,,,
UntN TZ 45,UntN_TZ_45_00012,si-a-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ 45,UntN_TZ_45_00013,i,i,,,,,
UntN TZ 45,UntN_TZ_45_00014,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN TZ 46,UntN_TZ_46_00001,u2,u,,,,,
UntN TZ 46,UntN_TZ_46_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ 47,UntN_TZ_47_00001,u2,u,,,,,
UntN TZ 47,UntN_TZ_47_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ 47,UntN_TZ_47_00003,ša-ak,šak,,,,,
UntN TZ 47,UntN_TZ_47_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ 47,UntN_TZ_47_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN TZ 47,UntN_TZ_47_00006,an-za-an,Anshan,,,,,
UntN TZ 47,UntN_TZ_47_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ 47,UntN_TZ_47_00008,si-ia-an,sian,,,,,
UntN TZ 47,UntN_TZ_47_00009,(d)na-ap-ra-te-ip-me,Napratep,3sg.inan1,,,,
UntN TZ 47,UntN_TZ_47_00010,u2-pa-at,upat,,,,,
UntN TZ 47,UntN_TZ_47_00011,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ 47,UntN_TZ_47_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ 48,UntN_TZ_48_00001,[…],,,,,,
UntN TZ 48,UntN_TZ_48_00002,ka,,,,,,
UntN TZ 48,UntN_TZ_48_00003,[…],,,,,,
UntN TZ 48,UntN_TZ_48_00004,ni,,,,,,
UntN TZ 48,UntN_TZ_48_00005,ap-pa,apa,,,,,
UntN TZ 48,UntN_TZ_48_00006,ar,,,,,,
UntN TZ 48,UntN_TZ_48_00007,[…],,,,,,
UntN TZ 48,UntN_TZ_48_00008,ša,,,,,,
UntN TZ 48,UntN_TZ_48_00009,a-pi,ap,,,,,
UntN TZ 48,UntN_TZ_48_00010,mu,,,,,,
UntN TZ 48,UntN_TZ_48_00011,[…],,,,,,
UntN TZ 48,UntN_TZ_48_00012,a,,,,,,
UntN TZ 48,UntN_TZ_48_00013,na,,,,,,
UntN TZ 48,UntN_TZ_48_00014,ri,,,,,,
UntN TZ 48,UntN_TZ_48_00015,ki,,,,,,
UntN TZ 48,UntN_TZ_48_00016,[…],,,,,,
UntN TZ 48,UntN_TZ_48_00017,x-pa-lu,,,,,,
UntN TZ 48,UntN_TZ_48_00018,(m)ki-,,,,,,
UntN TZ 48,UntN_TZ_48_00019,[…],,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00001,u3,u,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00003,ša-ak,šak,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN TZ/S 1,UntN_TZ/S_1_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 1,UntN_TZ/S_1_00006,an-za-an,Anshan,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 1,UntN_TZ/S_1_00008,ta-ak-me,tak.me,,,,3sg.inan1,
UntN TZ/S 1,UntN_TZ/S_1_00009,u2-me,u,3sg.inan1,,,,
UntN TZ/S 1,UntN_TZ/S_1_00010,tu4-ur,tur,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00011,hi-ih,hih,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00012,si-it-me,sit.me,,,,3sg.inan1,
UntN TZ/S 1,UntN_TZ/S_1_00013,u2-me,u,3sg.inan1,,,,
UntN TZ/S 1,UntN_TZ/S_1_00014,šu-ul-lu-me-ga,šullume-,II,,,,
UntN TZ/S 1,UntN_TZ/S_1_00015,az-ki-it,azkit,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00016,tu4-ur,tur,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00017,sah-ri,sah,3sg.an,,,,
UntN TZ/S 1,UntN_TZ/S_1_00018,hu-šu-ia,hušu,adj,,,,
UntN TZ/S 1,UntN_TZ/S_1_00019,in-gi,in-,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00020,hi-en-ka,hi-,III,1sg.an,,,
UntN TZ/S 1,UntN_TZ/S_1_00021,in-di-ig-ga,in.tika,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00022,a-gi,ak,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00023,si-ia-an,sian,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00024,u2-pa-at,upat,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00025,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 1,UntN_TZ/S_1_00026,ku-ku-un-nu-um,kukunum,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00027,up-kum-mi-ia,upkum,adj,,,,
UntN TZ/S 1,UntN_TZ/S_1_00028,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 1,UntN_TZ/S_1_00029,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00030,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 1,UntN_TZ/S_1_00031,in,i,3sg.inan2,,,,
UntN TZ/S 1,UntN_TZ/S_1_00032,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 1,UntN_TZ/S_1_00033,u2,u,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00034,zig-ra-tu4-me,zagratum,,,,3sg.inan1,
UntN TZ/S 1,UntN_TZ/S_1_00035,ki-ik-ki-te-eh,kiki.te-,1sg.vb,,,,
UntN TZ/S 1,UntN_TZ/S_1_00036,hu-ut-tak-ha-li-ik,hutak.halik,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00037,u2-me,u,3sg.inan1,,,,
UntN TZ/S 1,UntN_TZ/S_1_00038,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00039,ul-li-na,lina,,,,,
UntN TZ/S 1,UntN_TZ/S_1_00040,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 2,UntN_TZ/S_2_00001,u2,u,,,,,
UntN TZ/S 2,UntN_TZ/S_2_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 2,UntN_TZ/S_2_00003,ša-ak,šak,,,,,
UntN TZ/S 2,UntN_TZ/S_2_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN TZ/S 2,UntN_TZ/S_2_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 2,UntN_TZ/S_2_00006,an-za-an,Anshan,,,,,
UntN TZ/S 2,UntN_TZ/S_2_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 2,UntN_TZ/S_2_00008,a-aš2-ta2,aštam,,,,,
UntN TZ/S 2,UntN_TZ/S_2_00009,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 2,UntN_TZ/S_2_00010,(d)pi-ni-gir3,Pinikir,,,,,
UntN TZ/S 2,UntN_TZ/S_2_00011,in,i,3sg.inan2,,,,
UntN TZ/S 2,UntN_TZ/S_2_00012,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 3,UntN_TZ/S_3_00001,u2,u,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00003,ša-ak,šak,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN TZ/S 3,UntN_TZ/S_3_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 3,UntN_TZ/S_3_00006,an-za-an,Anshan,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 3,UntN_TZ/S_3_00008,si-ia-an,sian,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00009,(d)im,IM,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00010,a-ak,ak,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00011,(d)ša-la-me,Shala,3sg.inan1,,,,
UntN TZ/S 3,UntN_TZ/S_3_00012,u2-pa-at,upat,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00013,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 3,UntN_TZ/S_3_00014,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 3,UntN_TZ/S_3_00015,(d)im,IM,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00016,a-ak,ak,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00017,(d)ša-la,Shala,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00018,la-an-si-ti-ip-pa,lansiti,3pl.an,,,,
UntN TZ/S 3,UntN_TZ/S_3_00019,a-pu-un,ap,acc,,,,
UntN TZ/S 3,UntN_TZ/S_3_00020,a-ha-an,aha,3sg.inan2,,,,
UntN TZ/S 3,UntN_TZ/S_3_00021,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN TZ/S 3,UntN_TZ/S_3_00022,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 3,UntN_TZ/S_3_00023,u2-me,u,3sg.inan1,,,,
UntN TZ/S 3,UntN_TZ/S_3_00024,(d)im,IM,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00025,a-ak,ak,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00026,(d)ša-la,Shala,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00027,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 3,UntN_TZ/S_3_00028,li-na,lina,,,,,
UntN TZ/S 3,UntN_TZ/S_3_00029,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 4,UntN_TZ/S_4_00001,u2,u,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00003,ša-ak,šak,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00004,(md)hu-um-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN TZ/S 4,UntN_TZ/S_4_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 4,UntN_TZ/S_4_00006,an-za-an,Anshan,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 4,UntN_TZ/S_4_00008,si-ia-an,sian,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00009,(d)ši-mut,Shimut,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00010,a-ak,ak,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00011,(d)nin-a-li-me,NIN.A.LI (?),3sg.inan1,,,,
UntN TZ/S 4,UntN_TZ/S_4_00012,u2-pa-at,upat,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00013,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 4,UntN_TZ/S_4_00014,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 4,UntN_TZ/S_4_00015,(d)ši-mut,Shimut,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00016,a-ak,ak,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00017,(d)nin-a-li,NIN.A.LI (?),,,,,
UntN TZ/S 4,UntN_TZ/S_4_00018,la-an-si-ti-ip-pa,lansiti,3pl.an,,,,
UntN TZ/S 4,UntN_TZ/S_4_00019,a-pu-un,ap,acc,,,,
UntN TZ/S 4,UntN_TZ/S_4_00020,a-ha-an,aha,3sg.inan2,,,,
UntN TZ/S 4,UntN_TZ/S_4_00021,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN TZ/S 4,UntN_TZ/S_4_00022,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 4,UntN_TZ/S_4_00023,u2-me,u,3sg.inan1,,,,
UntN TZ/S 4,UntN_TZ/S_4_00024,(d)ši-mut,Shimut,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00025,a-ak,ak,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00026,(d)nin-a-li,NIN.A.LI (?),,,,,
UntN TZ/S 4,UntN_TZ/S_4_00027,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 4,UntN_TZ/S_4_00028,li-na,lina,,,,,
UntN TZ/S 4,UntN_TZ/S_4_00029,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 5,UntN_TZ/S_5_00001,u2,u,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00003,ša-ak,šak,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 5,UntN_TZ/S_5_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 5,UntN_TZ/S_5_00006,an-za-an,Anshan,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 5,UntN_TZ/S_5_00008,si-ia-an,sian,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00009,(d)na-ap-ra-te-ip-me,Napratep,3sg.inan1,,,,
UntN TZ/S 5,UntN_TZ/S_5_00010,u2-pa-at,upat,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00011,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 5,UntN_TZ/S_5_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 5,UntN_TZ/S_5_00013,(d)na-ap-ra-te-ip,Napratep,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00014,la-an-si-ti-pa,lansiti,3pl.an,,,,
UntN TZ/S 5,UntN_TZ/S_5_00015,a-pu-un,ap,acc,,,,
UntN TZ/S 5,UntN_TZ/S_5_00016,a-ha-an,aha,3sg.inan2,,,,
UntN TZ/S 5,UntN_TZ/S_5_00017,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN TZ/S 5,UntN_TZ/S_5_00018,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 5,UntN_TZ/S_5_00019,u2-me,u,3sg.inan1,,,,
UntN TZ/S 5,UntN_TZ/S_5_00020,(d)na-ap-ra-te-ip,Napratep,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00021,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 5,UntN_TZ/S_5_00022,ul-li-na,lin,,,,,
UntN TZ/S 5,UntN_TZ/S_5_00023,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 6,UntN_TZ/S_6_00001,u2,u,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00003,ša-ak,šak,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 6,UntN_TZ/S_6_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 6,UntN_TZ/S_6_00006,an-za-an,Anshan,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 6,UntN_TZ/S_6_00008,si-ia-an,sian,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00009,(d)hi-iš-mi-ti-ik2,Hishmitik,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00010,a-ak,ak,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00011,(d)ru-hu-ra-te-ir-me,Ruhurater,3sg.inan1,,,,
UntN TZ/S 6,UntN_TZ/S_6_00012,u2-pa-at,upat,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00013,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 6,UntN_TZ/S_6_00014,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 6,UntN_TZ/S_6_00015,(d)hi-iš-mi-ti-ik,Hishmitik,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00016,a-ak,ak,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00017,(d)ru-hu-ra-te-ir,Ruhurater,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00018,la-an-si-ti-ip-pa,lansiti,3pl.an,,,,
UntN TZ/S 6,UntN_TZ/S_6_00019,a-pu-un,ap,acc,,,,
UntN TZ/S 6,UntN_TZ/S_6_00020,a-ha-an,aha,3sg.inan2,,,,
