,id_text,lemma,morpheme1,morpheme2,morpheme3,base suffixes,base suffixes2,id_word,transliteration,transliteration original,unicode,roman,count
495,UntN TZ 16,tak.me,,,,3sg.inan1,,UntN_TZ_16_00010,ta ak me,ta-ak-me,𒋫 𒀝 𒈨,False,0
496,UntN TZ 16,u,3sg.inan1,,,,,UntN_TZ_16_00011,u2 me,u2-me,𒌑 𒈨,False,0
497,UntN TZ 16,tur,,,,,,UntN_TZ_16_00012,tu4 ur,tu4-ur,𒌈 𒌨,False,0
498,UntN TZ 16,hih,,,,,,UntN_TZ_16_00013,hi ih,hi-ih,𒄭 𒄴,False,0
499,UntN TZ 16,sit.me,,,,3sg.inan1,,UntN_TZ_16_00014,si it me,si-it-me,𒋛 𒀉 𒈨,False,0
500,UntN TZ 16,u,3sg.inan1,,,,,UntN_TZ_16_00015,u2 me,u2-me,𒌑 𒈨,False,0
501,UntN TZ 16,azkit,,,,,,UntN_TZ_16_00016,az ki it,az-ki-[it],𒊍 𒆠 𒀉,False,0
502,UntN TZ 16,tur,,,,,,UntN_TZ_16_00017,tu4 ur,tu4-ur,𒌈 𒌨,False,0
503,UntN TZ 16,sah,3sg.an,,,,,UntN_TZ_16_00018,za ah ri,za-ah-ri,𒍝 𒄴 𒊑,False,0
504,UntN TZ 16,hušu,adj,,,,,UntN_TZ_16_00019,hu šu ia,hu-šu-ia,𒄷 𒋗 𒅀,False,0
505,UntN TZ 16,in-,1sg.an,,,,,UntN_TZ_16_00020,in gi,in-gi,𒅔 𒄀,False,0
506,UntN TZ 16,hi-,III,1sg.an,,,,UntN_TZ_16_00021,hi en ka,hi-en-ka,𒄭 𒂗 𒅗,False,0
507,UntN TZ 16,in.tika,,,,,,UntN_TZ_16_00022,in ti ik ka,in-ti-ik-ka,𒅔 𒋾 𒅅 𒅗,False,0
508,UntN TZ 16,ak,,,,,,UntN_TZ_16_00023,ia ak,ia-ak,𒅀 𒀝,False,0
509,UntN TZ 16,ipilati,,,,,,UntN_TZ_16_00024,ip il la ti,[ip-il-la-ti],𒅁 𒅋 𒆷 𒋾,False,0
510,UntN TZ 16,kuši-,1sg.vb,,,,,UntN_TZ_16_00025,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
511,UntN TZ 16,PA.TUG2,,,,,,UntN_TZ_16_00026,d PA TUG2,(d)PA.TUG2,𒀭 𒉺 𒌆,False,0
512,UntN TZ 16,Sian.kuk,3sg.an,,,,,UntN_TZ_16_00027,si ia an ku uk ra,si-ia-an-ku-uk-ra,𒋛 𒅀 𒀭 𒆪 𒊌 𒊏,False,0
513,UntN TZ 16,i,3sg.inan2,,,,,UntN_TZ_16_00028,in,in,𒅔,False,0
514,UntN TZ 16,tuni-,1sg.vb,,,,,UntN_TZ_16_00029,du ni ih,du-ni-ih,𒁺 𒉌 𒄴,False,0
515,UntN TZ 16,hutak.halik,,,,II,,UntN_TZ_16_00030,hu ut ta ak ha li ik,hu-ut-ta-ak-[ha-li-ik],𒄷 𒌓 𒋫 𒀝 𒄩 𒇷 𒅅,False,0
516,UntN TZ 16,u,3sg.inan1,,,,,UntN_TZ_16_00031,u2 me,u2-me,𒌑 𒈨,False,0
517,UntN TZ 16,Napirisha,,,,,,UntN_TZ_16_00032,dingir gal,dingir-gal,𒀭 𒃲,False,0
518,UntN TZ 16,Inshushinak,,,,,,UntN_TZ_16_00033,d in šu ši na ak,(d)in-šu-ši-na-ak,𒀭 𒅔 𒋗 𒅆 𒈾 𒀝,False,0
519,UntN TZ 16,ak,,,,,,UntN_TZ_16_00034,a ak,a-ak,𒀀 𒀝,False,0
520,UntN TZ 16,PA.TUG2,,,,,,UntN_TZ_16_00035,d PA TUG2,(d)PA.TUG2,𒀭 𒉺 𒌆,False,0
521,UntN TZ 16,Sian.kuk,3pl.an,,,,,UntN_TZ_16_00036,si ia an ku uk pa,si-ia-an-ku-uk-pa,𒋛 𒅀 𒀭 𒆪 𒊌 𒉺,False,0
522,UntN TZ 16,lina,,,,,,UntN_TZ_16_00037,li na,li-na,𒇷 𒈾,False,0
523,UntN TZ 16,tela-,II,opt2,,,,UntN_TZ_16_00038,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
524,UntN TZ 17,u,,,,,,UntN_TZ_17_00001,u2,u2,𒌑,False,0
525,UntN TZ 17,Untash-Napirisha,,,,,,UntN_TZ_17_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
526,UntN TZ 17,šak,,,,,,UntN_TZ_17_00003,ša ak,ša-ak,𒊭 𒀝,False,0
527,UntN TZ 17,Humban-umena,1sg.an,,,,,UntN_TZ_17_00004,d hu ban nu me na ki,(d)hu-ban-nu-me-na-ki,𒀭 𒄷 𒉼 𒉡 𒈨 𒈾 𒆠,False,0
528,UntN TZ 17,sunki,1sg.an,,,,,UntN_TZ_17_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
529,UntN TZ 17,Anshan,,,,,,UntN_TZ_17_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
530,UntN TZ 17,Susa,1sg.an,,,,,UntN_TZ_17_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
531,UntN TZ 17,tak.me,,,,3sg.inan1,,UntN_TZ_17_00008,ta ak me,ta-ak-me,𒋫 𒀝 𒈨,False,0
532,UntN TZ 17,u,3sg.inan1,,,,,UntN_TZ_17_00009,u2 me,u2-me,𒌑 𒈨,False,0
533,UntN TZ 17,tur,,,,,,UntN_TZ_17_00010,tu4 ur,tu4-ur,𒌈 𒌨,False,0
534,UntN TZ 17,hih,,,,,,UntN_TZ_17_00011,hi ih,hi-ih,𒄭 𒄴,False,0
535,UntN TZ 17,sit.me,,,,3sg.inan1,,UntN_TZ_17_00012,si it me,si-it-me,𒋛 𒀉 𒈨,False,0
536,UntN TZ 17,u,3sg.inan1,,,,,UntN_TZ_17_00013,u2 me,u2-me,𒌑 𒈨,False,0
537,UntN TZ 17,šullume-,II,,,,,UntN_TZ_17_00014,šu ul lu me ga,šu-ul-lu-me-ga,𒋗 𒌌 𒇻 𒈨 𒂵,False,0
538,UntN TZ 17,azkit,,,,,,UntN_TZ_17_00015,az ki it,az-ki-it,𒊍 𒆠 𒀉,False,0
539,UntN TZ 17,tur,,,,,,UntN_TZ_17_00016,tu4 ur,tu4-ur,𒌈 𒌨,False,0
540,UntN TZ 17,sah,3sg.an,,,,,UntN_TZ_17_00017,sah ri,sah-ri,𒆤 𒊑,False,0
541,UntN TZ 17,hušu,adj,,,,,UntN_TZ_17_00018,hu šu ia,hu-šu-ia,𒄷 𒋗 𒅀,False,0
542,UntN TZ 17,in-,1sg.an,,,,,UntN_TZ_17_00019,in gi,in-gi,𒅔 𒄀,False,0
543,UntN TZ 17,hi-,III,1sg.an,,,,UntN_TZ_17_00020,hi en ga,hi-en-ga,𒄭 𒂗 𒂵,False,0
544,UntN TZ 17,in.tika,,,,,,UntN_TZ_17_00021,in di ig ga,in-di-ig-ga,𒅔 𒁲 𒅅 𒂵,False,0
545,UntN TZ 17,ak,,,,,,UntN_TZ_17_00022,a gi,a-gi,𒀀 𒄀,False,0
546,UntN TZ 17,tuš,,,,,,UntN_TZ_17_00023,tuš,tuš,𒆪,False,0
547,UntN TZ 17,10,,,,,,UntN_TZ_17_00024,10,10,𒌋,False,0
548,UntN TZ 17,kuš (?),,,,,,UntN_TZ_17_00025,kuš3,kuš3,kuš3,False,0
549,UntN TZ 17,kuši-,1sg.vb,,,,,UntN_TZ_17_00026,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
550,UntN TZ 17,PA.TUG2,,,,,,UntN_TZ_17_00027,d PA TUG2,(d)PA.TUG2,𒀭 𒉺 𒌆,False,0
551,UntN TZ 17,Sian.kuk,3sg.an,,,,,UntN_TZ_17_00028,si a an ku uk ra,si-a-an-ku-uk-ra,𒋛 𒀀 𒀭 𒆪 𒊌 𒊏,False,0
552,UntN TZ 17,i,3sg.inan2,,,,,UntN_TZ_17_00029,in,in,𒅔,False,0
553,UntN TZ 17,tuni-,1sg.vb,,,,,UntN_TZ_17_00030,tu4 ni ih,tu4-ni-ih,𒌈 𒉌 𒄴,False,0
554,UntN TZ 17,hutak.halik,,,,II,,UntN_TZ_17_00031,hu ut tak ha li ik,hu-ut-tak-ha-li-ik,𒄷 𒌓 𒋳 𒄩 𒇷 𒅅,False,0
555,UntN TZ 17,u,3sg.inan1,,,,,UntN_TZ_17_00032,u2 me,u2-me,𒌑 𒈨,False,0
556,UntN TZ 17,PA.TUG2,,,,,,UntN_TZ_17_00033,d PA TUG2,(d)PA.TUG2,𒀭 𒉺 𒌆,False,0
557,UntN TZ 17,lina,,,,,,UntN_TZ_17_00034,ul li na,ul-li-na,𒌌 𒇷 𒈾,False,0
558,UntN TZ 17,tela-,,,,,,UntN_TZ_17_00035,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
559,UntN TZ 18,u,,,,,,UntN_TZ_18_00001,u2,u2,𒌑,False,0
560,UntN TZ 18,Untash-Napirisha,,,,,,UntN_TZ_18_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
561,UntN TZ 18,šak,,,,,,UntN_TZ_18_00003,ša ak,ša-ak,𒊭 𒀝,False,0
562,UntN TZ 18,Humban-umena,1sg.an,,,,,UntN_TZ_18_00004,d hu um ban nu me na gi,(d)[hu]-um-ban-nu-me-na-gi,𒀭 𒄷 𒌝 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
563,UntN TZ 18,sunki,1sg.an,,,,,UntN_TZ_18_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
564,UntN TZ 18,Anshan,,,,,,UntN_TZ_18_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
565,UntN TZ 18,Susa,1sg.an,,,,,UntN_TZ_18_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
566,UntN TZ 18,pel,,,,,,UntN_TZ_18_00008,pi el,pi-el,𒉿 𒂖,False,0
567,UntN TZ 18,kitin,postp.loc,,,3SG.INAN2,,UntN_TZ_18_00009,ki it ti im ma,ki-it-ti-im-ma,𒆠 𒀉 𒋾 𒅎 𒈠,False,0
568,UntN TZ 18,,,,,,,UntN_TZ_18_00010,na a,na-a,𒈾 𒀀,False,0
569,UntN TZ 18,meluk,3sg.an,,,,,UntN_TZ_18_00011,me lu uk ra,me-lu-uk-ra,𒈨 𒇻 𒊌 𒊏,False,0
570,UntN TZ 18,sunki.me,,,,3sg.inan1,,UntN_TZ_18_00012,su un ki me,su-un-ki-me,𒋢 𒌦 𒆠 𒈨,False,0
571,UntN TZ 18,tur,,,,,,UntN_TZ_18_00013,tu4 ur,tu4-ur,𒌈 𒌨,False,0
572,UntN TZ 18,hih,,,,,,UntN_TZ_18_00014,hi ih,hi-ih,𒄭 𒄴,False,0
573,UntN TZ 18,sit.me,,,,3sg.inan1,,UntN_TZ_18_00015,si it me,si-it-me,𒋛 𒀉 𒈨,False,0
574,UntN TZ 18,hi-,III,1sg.an,,,,UntN_TZ_18_00016,hi en ka,hi-en-ka,𒄭 𒂗 𒅗,False,0
575,UntN TZ 18,in.tika,,,,,,UntN_TZ_18_00017,in ti ik ka,[in-ti]-ik-ka,𒅔 𒋾 𒅅 𒅗,False,0
576,UntN TZ 18,ak,,,,,,UntN_TZ_18_00018,a gi,[a]-gi,𒀀 𒄀,False,0
577,UntN TZ 18,sian,,,,,,UntN_TZ_18_00019,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
578,UntN TZ 18,Kiririsha,3sg.inan1,,,,,UntN_TZ_18_00020,d ki ri ri ša me,(d)ki-ri-ri-ša-me,𒀭 𒆠 𒊑 𒊑 𒊭 𒈨,False,0
579,UntN TZ 18,kištu,postp.loc,,,,,UntN_TZ_18_00021,ki iš tu4 um ma,ki-iš-tu4-um-ma,𒆠 𒅖 𒌈 𒌝 𒈠,False,0
580,UntN TZ 18,kuši-,1sg.vb,,,,,UntN_TZ_18_00022,ku ši ih,[ku-ši-ih],𒆪 𒅆 𒄴,False,0
581,UntN TZ 18,Kiririsha,,,,,,UntN_TZ_18_00023,d ki ri ri ša,(d)ki-{ri-ri}-ša,𒀭 𒆠 𒊑 𒊑 𒊭,False,0
582,UntN TZ 18,tuni-,1sg.vb,,,,,UntN_TZ_18_00024,du ni ih,du-ni-ih,𒁺 𒉌 𒄴,False,0
583,UntN TZ 18,hutak.halik,,,,II,,UntN_TZ_18_00025,hu ut tak ha li ik,hu-ut-tak-ha-li-ik,𒄷 𒌓 𒋳 𒄩 𒇷 𒅅,False,0
584,UntN TZ 18,u,3sg.inan1,,,,,UntN_TZ_18_00026,u2 me,u2-me,𒌑 𒈨,False,0
585,UntN TZ 18,Kiririsha,,,,,,UntN_TZ_18_00027,d ki ri ri ša,(d)ki-ri-ri-ša,𒀭 𒆠 𒊑 𒊑 𒊭,False,0
586,UntN TZ 18,Sian.kuk,3sg.an,,,,,UntN_TZ_18_00028,si ia an ku uk ra,si-[ia-an-ku]-uk-[ra,𒋛 𒅀 𒀭 𒆪 𒊌 𒊏,False,0
587,UntN TZ 18,lina,,,,,,UntN_TZ_18_00029,li na,li-na],𒇷 𒈾,False,0
588,UntN TZ 18,tela-,II,opt2,,,,UntN_TZ_18_00030,te la ak ni,te-[la-ak-ni],𒋼 𒆷 𒀝 𒉌,False,0
589,UntN TZ 19,u,,,,,,UntN_TZ_19_00001,u2,u2,𒌑,False,0
590,UntN TZ 19,Untash-Napirisha,,,,,,UntN_TZ_19_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
591,UntN TZ 19,šak,,,,,,UntN_TZ_19_00003,ša ak,ša-ak,𒊭 𒀝,False,0
592,UntN TZ 19,Humban-umena,1sg.an,,,,,UntN_TZ_19_00004,m d hu um ban nu me na gi,(md)hu-um-ban-nu-me-na-gi,𒁹 𒀭 𒄷 𒌝 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
593,UntN TZ 19,sunki,1sg.an,,,,,UntN_TZ_19_00005,zu un ki ik,zu-un-ki-ik,𒍪 𒌦 𒆠 𒅅,False,0
594,UntN TZ 19,Anshan,,,,,,UntN_TZ_19_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
595,UntN TZ 19,Susa,1sg.an,,,,,UntN_TZ_19_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
596,UntN TZ 19,pel,,,,,,UntN_TZ_19_00008,pi el,pi-el,𒉿 𒂖,False,0
597,UntN TZ 19,kitin,postp.loc,,,3SG.INAN2,,UntN_TZ_19_00009,ki it ti im ma,ki-it-ti-im-ma,𒆠 𒀉 𒋾 𒅎 𒈠,False,0
598,UntN TZ 19,,,,,,,UntN_TZ_19_00010,na a,na-a,𒈾 𒀀,False,0
599,UntN TZ 19,meluk,3sg.an,,,,,UntN_TZ_19_00011,me lu uk ra,me-lu-uk-ra,𒈨 𒇻 𒊌 𒊏,False,0
600,UntN TZ 19,sunki.me,,,,3sg.inan1,,UntN_TZ_19_00012,zu un ki me,zu-un-ki-me,𒍪 𒌦 𒆠 𒈨,False,0
601,UntN TZ 19,tur,,,,,,UntN_TZ_19_00013,tu4 ur,tu4-ur,𒌈 𒌨,False,0
602,UntN TZ 19,hih,,,,,,UntN_TZ_19_00014,hi ih,hi-ih,𒄭 𒄴,False,0
603,UntN TZ 19,sit.me,postp.loc,,,3sg.inan2,,UntN_TZ_19_00015,zi it im ma,zi-it-im-ma,𒍣 𒀉 𒅎 𒈠,False,0
604,UntN TZ 19,hi-,III,1sg.an,,,,UntN_TZ_19_00016,hi en ka,hi-en-ka,𒄭 𒂗 𒅗,False,0
605,UntN TZ 19,in.tika,,,,,,UntN_TZ_19_00017,in ti ik ka,in-ti-ik-ka,𒅔 𒋾 𒅅 𒅗,False,0
606,UntN TZ 19,ak,,,,,,UntN_TZ_19_00018,a gi,a-gi,𒀀 𒄀,False,0
607,UntN TZ 19,sian,,,,,,UntN_TZ_19_00019,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
608,UntN TZ 19,Sunkirishar,,3sg.inan1,,,,UntN_TZ_19_00020,d zu un ki ir ri ša ar ra me,(d)zu-un-ki-ir-ri-ša-ar-ra-me,𒀭 𒍪 𒌦 𒆠 𒅕 𒊑 𒊭 𒅈 𒊏 𒈨,False,0
609,UntN TZ 19,reru,postp.loc,,,,,UntN_TZ_19_00021,ri e ru um ma,ri-e-ru-um-ma,𒊑 𒂊 𒊒 𒌝 𒈠,False,0
610,UntN TZ 19,kuši-,1sg.vb,,,,,UntN_TZ_19_00022,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
611,UntN TZ 19,hutak.halik,,,,II,,UntN_TZ_19_00023,hu ut tak ha li ik,hu-ut-tak-ha-li-ik,𒄷 𒌓 𒋳 𒄩 𒇷 𒅅,False,0
612,UntN TZ 19,u,3sg.inan1,,,,,UntN_TZ_19_00024,u2 me,u2-me,𒌑 𒈨,False,0
613,UntN TZ 19,Sunkirishar,,,,,,UntN_TZ_19_00025,d zu un ki ir ri ša ar ra,(d)zu-un-ki-ir-ri-ša-ar-ra,𒀭 𒍪 𒌦 𒆠 𒅕 𒊑 𒊭 𒅈 𒊏,False,0
614,UntN TZ 19,lina,,,,,,UntN_TZ_19_00026,li na,li-na,𒇷 𒈾,False,0
615,UntN TZ 19,tela-,II,opt2,,,,UntN_TZ_19_00027,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
616,UntN TZ 20,u,,,,,,UntN_TZ_20_00001,u2,u2,𒌑,False,0
617,UntN TZ 20,Untash-Napirisha,,,,,,UntN_TZ_20_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
618,UntN TZ 20,šak,,,,,,UntN_TZ_20_00003,ša ak,ša-ak,𒊭 𒀝,False,0
619,UntN TZ 20,Humban-umena,1sg.an,,,,,UntN_TZ_20_00004,m d hu um ban nu me na gi,(md)hu-um-[ban-nu-me-na-gi,𒁹 𒀭 𒄷 𒌝 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
620,UntN TZ 20,sunki,1sg.an,,,,,UntN_TZ_20_00005,zu un ki ik,zu-un-ki-ik,𒍪 𒌦 𒆠 𒅅,False,0
621,UntN TZ 20,Anshan,,,,,,UntN_TZ_20_00006,an za an,an-za-an],𒀭 𒍝 𒀭,False,0
622,UntN TZ 20,Susa,1sg.an,,,,,UntN_TZ_20_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
623,UntN TZ 20,sian,,,,,,UntN_TZ_20_00008,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
624,UntN TZ 20,limin,3sg.inan2,,,,,UntN_TZ_20_00009,li mi in,li-mi-in,𒇷 𒈪 𒅔,False,0
625,UntN TZ 20,kuši-,1sg.vb,,,,,UntN_TZ_20_00010,ku ši ih,ku-[ši-ih,𒆪 𒅆 𒄴,False,0
626,UntN TZ 20,Kilah.Shupir,,,,,,UntN_TZ_20_00011,d ki la ah šu pi ir,(d)ki-la-ah-šu-pi-ir,𒀭 𒆠 𒆷 𒄴 𒋗 𒉿 𒅕,False,0
627,UntN TZ 20,limin,3sg.inan2,3sg.an,,,,UntN_TZ_20_00012,li mi in ra,li-mi-in-ra],𒇷 𒈪 𒅔 𒊏,False,0
628,UntN TZ 20,Sian.kuk,3sg.an,,,,,UntN_TZ_20_00013,si ia an ku uk ra,si-ia-an-ku-uk-ra,𒋛 𒅀 𒀭 𒆪 𒊌 𒊏,False,0
629,UntN TZ 20,tuni-,1sg.vb,,,,,UntN_TZ_20_00014,du ni ih,du-ni-ih,𒁺 𒉌 𒄴,False,0
630,UntN TZ 20,hutak.halik,,,,II,,UntN_TZ_20_00015,hu ut2 tak ha li ik,hu-ut2-tak-[ha-li-ik,𒄷 𒀾 𒋳 𒄩 𒇷 𒅅,False,0
631,UntN TZ 20,u,3sg.inan1,,,,,UntN_TZ_20_00016,u2 me,u2-me,𒌑 𒈨,False,0
632,UntN TZ 20,Kilah.Shupir,,,,,,UntN_TZ_20_00017,d ki la ah šu pi ir,(d)ki-la-ah-šu-pi-ir],𒀭 𒆠 𒆷 𒄴 𒋗 𒉿 𒅕,False,0
633,UntN TZ 20,limin,3sg.an,,,,,UntN_TZ_20_00018,li mi in ra,li-mi-in-ra,𒇷 𒈪 𒅔 𒊏,False,0
634,UntN TZ 20,lina,,,,,,UntN_TZ_20_00019,li na,li-na,𒇷 𒈾,False,0
635,UntN TZ 20,tela-,II,opt2,,,,UntN_TZ_20_00020,te la ak ni,te-la-ak-ni,𒋼 𒆷 𒀝 𒉌,False,0
636,UntN TZ 20,pel,,,,,,UntN_TZ_20_00021,pi el,pi-[el,𒉿 𒂖,False,0
637,UntN TZ 20,kiti.n,postp.loc,,,3sg.inan2,,UntN_TZ_20_00022,ki it ti im ma,ki-it-ti-im-ma,𒆠 𒀉 𒋾 𒅎 𒈠,False,0
638,UntN TZ 20,,,,,,,UntN_TZ_20_00023,na a,na-a,𒈾 𒀀,False,0
639,UntN TZ 20,meluk,3sg.an,,,,,UntN_TZ_20_00024,me lu uk ra,me-lu-uk-ra],𒈨 𒇻 𒊌 𒊏,False,0
640,UntN TZ 20,ak,,,,,,UntN_TZ_20_00025,a ak,a-ak,𒀀 𒀝,False,0
641,UntN TZ 20,sunki.me,,,,3sg.inan1,,UntN_TZ_20_00026,su un ki me,su-un-ki-me,𒋢 𒌦 𒆠 𒈨,False,0
642,UntN TZ 20,tur,,,,,,UntN_TZ_20_00027,tu4 ur,tu4-ur,𒌈 𒌨,False,0
643,UntN TZ 20,hih,,,,,,UntN_TZ_20_00028,hi ih,hi-ih,𒄭 𒄴,False,0
644,UntN TZ 20,siti.me,3sg.inan2,postp.loc,,,,UntN_TZ_20_00029,si it tim,[si-it-tim,𒋛 𒀉 𒁴,False,0
645,UntN TZ 20,giri,postp.gen2,,,,,UntN_TZ_20_00030,gi ri ni,gi-ri-ni,𒄀 𒊑 𒉌,False,0
646,UntN TZ 20,i,3sg.inan2,,,,,UntN_TZ_20_00031,in,in,𒅔,False,0
647,UntN TZ 20,hi-,1sg.vb,opt2,,,,UntN_TZ_20_00032,hi ih ni,hi-ih-ni],𒄭 𒄴 𒉌,False,0
648,UntN TZ 21,Humban-umena,1sg.an,,,,,UntN_TZ_21_00001,… nu me na gi,[…]-nu-me-na-gi,… 𒉡 𒈨 𒈾 𒄀,False,0
649,UntN TZ 21,sunki,1sg.an,,,,,UntN_TZ_21_00002,su un ki ik,[su]-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
650,UntN TZ 21,Anshan,,,,,,UntN_TZ_21_00003,a n za an,a[n-za]-an,𒀭 𒍝 𒀭,False,0
651,UntN TZ 21,Susa,1sg.an,,,,,UntN_TZ_21_00004,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
652,UntN TZ 21,,,,,,,UntN_TZ_21_00005,… ih ma,[…]-ih-ma,… 𒄴 𒈠,False,0
653,UntN TZ 21,sian,,,,,,UntN_TZ_21_00006,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
654,UntN TZ 21,Kirwash,3sg.inan1,,,,,UntN_TZ_21_00007,d kir ma sir me,(d)kir-ma-sir-me,𒀭 𒄫 𒈠 𒋤 𒈨,False,0
655,UntN TZ 21,kuši-,,,,,,UntN_TZ_21_00008,ku ši ih,ku-ši-ih,𒆪 𒅆 𒄴,False,0
656,UntN TZ 21,,,,,,,UntN_TZ_21_00009,… ar na,[…]-ar-na,… 𒅈 𒈾,False,0
657,UntN TZ 21,ak,,,,,,UntN_TZ_21_00010,a ak,a-ak,𒀀 𒀝,False,0
658,UntN TZ 21,,,,,,,UntN_TZ_21_00011,ta du ra na,ta?-du?-ra-na,𒋫 𒁺 𒊏 𒈾,False,0
659,UntN TZ 21,Inshushinak,,,,,,UntN_TZ_21_00012,d in šu ši na ak,(d)in-šu-ši-na-ak,𒀭 𒅔 𒋗 𒅆 𒈾 𒀝,False,0
660,UntN TZ 21,,,,,,,UntN_TZ_21_00013,…,[…],…,False,0
661,UntN TZ 21,hadu,,,,,,UntN_TZ_21_00014,ha du,ha-du,𒄩 𒁺,False,0
662,UntN TZ 21,huta-,II,,,,,UntN_TZ_21_00015,hu ut2 tak,hu-ut2-tak,𒄷 𒀾 𒋳,False,0
663,UntN TZ 21,,,,,,,UntN_TZ_21_00016,… pi,[…]-pi,… 𒉿,False,0
664,UntN TZ 21,ak,,,,,,UntN_TZ_21_00017,a ak,a-ak,𒀀 𒀝,False,0
665,UntN TZ 21,lankelli,,,,,,UntN_TZ_21_00018,la an gi el li,la-an-gi-el-li,𒆷 𒀭 𒄀 𒂖 𒇷,False,0
666,UntN TZ 21,,,,,,,UntN_TZ_21_00019,… ak,[…]-ak,… 𒀝,False,0
667,UntN TZ 21,hupe,,,,,,UntN_TZ_21_00020,hu pi e,hu-pi-e,𒄷 𒉿 𒂊,False,0
668,UntN TZ 21,aha,,,,,,UntN_TZ_21_00021,a ha,a-ha,𒀀 𒄩,False,0
669,UntN TZ 21,,,,,,,UntN_TZ_21_00022,du … h pi,du-[…]h-pi,𒁺 …h 𒉿,False,0
670,UntN TZ 21,huta-,II,,,,,UntN_TZ_21_00023,hu ut2 tak ha …,hu-ut2-tak?-ha?-[…],𒄷 𒀾 𒋳 𒄩 …,False,0
671,UntN TZ 21,Inshushinak,,,,,,UntN_TZ_21_00024,d in šu ši na ak,(d)in-šu-ši-na-ak,𒀭 𒅔 𒋗 𒅆 𒈾 𒀝,False,0
672,UntN TZ 21,sian,,,,,,UntN_TZ_21_00025,si ia an,si-ia-an,𒋛 𒅀 𒀭,False,0
673,UntN TZ 21,,,,,,,UntN_TZ_21_00026,…,[…],…,False,0
674,UntN TZ 21,lina,,,,,,UntN_TZ_21_00027,li na,li-na,𒇷 𒈾,False,0
675,UntN TZ 21,tela-,II,opt2,,,,UntN_TZ_21_00028,te la ak ni,te-la-ak-[ni],𒋼 𒆷 𒀝 𒉌,False,0
676,UntN TZ 22,u,,,,,,UntN_TZ_22_00001,u2,u2,𒌑,False,0
677,UntN TZ 22,Untash-Napirisha,,,,,,UntN_TZ_22_00002,m un taš dingir gal,(m)un-taš-dingir-gal,𒁹 𒌦 𒌨 𒀭 𒃲,False,0
678,UntN TZ 22,šak,,,,,,UntN_TZ_22_00003,ša ak,ša-ak,𒊭 𒀝,False,0
679,UntN TZ 22,Humban-umena,1sg.an,,,,,UntN_TZ_22_00004,m d hu um ban nu me na gi,(md)hu-um-ban-nu-me-na-gi,𒁹 𒀭 𒄷 𒌝 𒉼 𒉡 𒈨 𒈾 𒄀,False,0
680,UntN TZ 22,sunki,1sg.an,,,,,UntN_TZ_22_00005,su un ki ik,su-un-ki-ik,𒋢 𒌦 𒆠 𒅅,False,0
681,UntN TZ 22,Anshan,,,,,,UntN_TZ_22_00006,an za an,an-za-an,𒀭 𒍝 𒀭,False,0
682,UntN TZ 22,Susa,1sg.an,,,,,UntN_TZ_22_00007,šu šu un ka,šu-šu-un-ka,𒋗 𒋗 𒌦 𒅗,False,0
683,UntN TZ 22,mašum,,,,,,UntN_TZ_22_00008,ha al ma šu um,ha-al-ma-šu-um,𒄩 𒀠 𒈠 𒋗 𒌝,False,0
684,UntN TZ 22,pite-,II,,,,,UntN_TZ_22_00009,pi it te ga,pi-it-te-ga,𒉿 𒀉 𒋼 𒂵,False,0
