,transliteration,sorting,period,base,logogram,morpheme_1,morpheme_2,morpheme_3,sense_hk,certainty-weight_hk,sense_hk_qid,certainty-weight_MEGA,sense_MEGA_qid,POS,number,person,category,transliteration original,unicode,roman,count,is_match
11914,in zu zu,inzuzu,oE,,,,,,,,,,,PN,,,PN,in-zu-zu,𒅔 𒍪 𒍪,False,0,False
11915,in zu hu si eš,inzuhusies~,oE,,,,,,,,,,,PN,,,PN,in-zu.hu-si-eš,𒅔 𒍪 𒄷 𒋛 𒌍,False,0,False
11916,in zu ku si ir,inzukusiir,oE,,,,,,,,,,,PN,,,PN,in-zu.ku-si-ir,𒅔 𒍪 𒆪 𒋛 𒅕,False,0,False
11917,in zu ku ti ir,inzukutiir,oE,,,,,,,,,,,PN,,,PN,in-zu.ku-ti-ir,𒅔 𒍪 𒆪 𒋾 𒅕,False,0,False
11918,in zu li ma ni,inzulimani,oE,,,,,,,,,,,PN,,,PN,in-zu.li-ma-ni,𒅔 𒍪 𒇷 𒈠 𒉌,False,0,False
11919,in zu me na,inzumena,oE,,,,,,,,,,,PN,,,PN,in-zu.me-na,𒅔 𒍪 𒈨 𒈾,False,0,False
11920,in zu pa ha aš,inzupahaas~,oE,,,,,,,,,,,PN,,,PN,in-zu.pa-ha-aš,𒅔 𒍪 𒉺 𒄩 𒀸,False,0,False
11921,ir ma ak qa,irmaakqa,achE,,,,,,,,,,,PN,Sg.,3rd Anim.,PN,ir-ma-ak-qa,𒅕 𒈠 𒀝 𒋡,False,0,False
11922,ir ta aš,irtaas~,oE,,,,,,,,,,,PN,,,PN,ir-ta-aš,𒅕 𒋫 𒀸,False,0,False
11923,iš ib bi,is~ibbi,oE,,,,,,,,,,,PN,,,PN,iš-ib-bi,𒅖 𒅁 𒁉,False,0,False
11924,iš me en ni,is~meenni,oE,,,,,,,,,,,PN,,,PN,iš-me-en-ni,𒅖 𒈨 𒂗 𒉌,False,0,False
11925,iš ša an ri,is~s~aanri,oE,,,,,,,,,,,PN,,,PN,iš-ša-an-ri,𒅖 𒊭 𒀭 𒊑,False,0,False
11926,iš tar hu un du,is~tarhuundu,nA,,,,,,,,,,,PN,,,PN,iš-tar-hu-un-du,𒅖 𒋻 𒄷 𒌦 𒁺,False,0,False
11927,ka a ya a ya,gaayaaya,oE,,,,,,,,,,,PN,,,PN,ka-a-ya-a-ya,𒅗 𒀀 𒉿 𒀀 𒉿,False,0,False
11928,ka an za ri,gaanzari,oE,,,,,,,,,,,PN,,,PN,ka-an-za-ri,𒅗 𒀭 𒍝 𒊑,False,0,False
11929,ka ar in ri ir,gaarinriir,oE,,,,,,,,,,,PN,,,PN,ka-ar-in-ri-[ir],𒅗 𒅈 𒅔 𒊑 𒅕,False,0,False
11931,ka ki ya,gakiya,oE,,,,,,,,,,,PN,,,PN,ka-ki-ya,𒅗 𒆠 𒉿,False,0,False
11932,ka lu lu,galulu,oE,,,,,,,,,,,PN,,,PN,ka-lu-lu,𒅗 𒇻 𒇻,False,0,False
11934,ka ru um,garuum,oE,,,,,,,,,,,PN,,,PN,ka-ru-um,𒅗 𒊒 𒌝,False,0,False
11935,kam ri mi qa,gamrimiqa,achE,,,,,,,,,,,PN,,,PN,kam-ri-mi-qa,𒄰 𒊑 𒈪 𒋡,False,0,False
11936,kas na ga ap,gasnagaap,oE,,,,,,,,,,,PN,,,PN,kas-na.ga-ap,𒆜 𒈾 𒂵 𒀊,False,0,False
11937,ki bu,gibu,oE,,,,,,,,,,,PN,,,PN,ki-bu,𒆠 𒁍,False,0,False
11938,ki di en hu ut ta aš,gidienhuuttaas~,oE,,,,,,,,,,,PN,,,PN,ki-di-en.hu-ut-ta-aš,𒆠 𒁲 𒂗 𒄷 𒌓 𒋫 𒀸,False,0,False
11939,ki di in d er ra,gidiinerra,oE,,,,,,,,,,,PN,,,PN,ki-di-in.d.er-ra,𒆠 𒁲 𒅔 𒀭 𒅕 𒊏,False,0,False
11940,ki di na,gidina,oE,,,,,,,,,,,PN,,,PN,ki-di-na,𒆠 𒁲 𒈾,False,0,False
11941,ki di ni,gidini,nA,,,,,,,,,,,PN,,,PN,ki-di-ni,𒆠 𒁲 𒉌,False,0,False
11942,ki di nu,gidinu,oE,,,,,,,,,,,PN,,,PN,ki-di-nu,𒆠 𒁲 𒉡,False,0,False
11945,ki di hu ut ta aš,gidihuuttaas~,oE,,,,,,,,,,,PN,,,PN,ki-di.hu-ut-ta-aš,𒆠 𒁲 𒄷 𒌓 𒋫 𒀸,False,0,False
11946,ki din d XXX,gidinxxx,mA,,,,,,,,,,,PN,,,PN,ki-din.d.XXX,𒆠 𒁷 𒀭 𒌍,False,0,False
11947,ki du ma pi i,gidumapii,oE,,,,,,,,,,,PN,,,PN,ki-du-ma-pi-i,𒆠 𒁺 𒈠 𒉿 𒄿,False,0,False
11948,ki hi im ti iš ra aš,gihiimtiis~raas~,oE,,,,,,,,,,,PN,,,PN,ki-hi-im-ti-iš-ra-aš,𒆠 𒄭 𒅎 𒋾 𒅖 𒊏 𒀸,False,0,False
11949,ki i nu nu,giinunu,oE,,,,,,,,,,,PN,,,PN,ki-i-nu-nu,𒆠 𒄿 𒉡 𒉡,False,0,False
11950,ki ik li lu,giiklilu,oB,,,,,,,,,,,PN,,,PN,ki-ik.li-lu,𒆠 𒅅 𒇷 𒇻,False,0,False
11951,ki im zu zu,giimzuzu,oB,,,,,,,,,,,PN,,,PN,ki-im-zu-zu,𒆠 𒅎 𒍪 𒍪,False,0,False
11952,ki in da du,giindadu,oE,,,,,,,,,,,PN,,,PN,ki-in-da-du,𒆠 𒅔 𒁕 𒁺,False,0,False
11953,ki in ku,giinku,mE,,,,,,,,,,,PN,,,PN,ki-in-ku,𒆠 𒅔 𒆪,False,0,False
11954,ki in na ra,giinnara,nE,,,,,,,,,,,PN,,,PN,ki-in-na-ra,𒆠 𒅔 𒈾 𒊏,False,0,False
11955,ki ir na me,giirname,oE,,,,,,,,,,,PN,,,PN,ki-ir-na-me,𒆠 𒅕 𒈾 𒈨,False,0,False
11956,ki ir ra ak sir,giirraaksir,mE,,,,,,,,,,,PN,Sg.,2nd,PN,ki-ir-ra-ak-sir,𒆠 𒅕 𒊏 𒀝 𒋤,False,0,False
11957,ki iš si ti,giis~siti,oE,,,,,,,,,,,PN,,,PN,ki-iš.si-ti,𒆠 𒅖 𒋛 𒋾,False,0,False
11958,ki it ta h na,giittahna,oE,,,,,,,,,,,PN,,,PN,ki-it-ta-h-na,𒆠 𒀉 𒋫 𒀸 𒈾,False,0,False
11959,ki iz zu li mi,giizzulimi,oE,,,,,,,,,,,PN,,,PN,ki-iz-zu-li?-mi,𒆠 𒄑 𒍪 𒇷 𒈪,False,0,False
11960,ki lu ra,gilura,nE,,,,,,,,,,,PN,,,PN,ki-lu-ra,𒆠 𒇻 𒊏,False,0,False
11962,ki ma ya ru,gimayaru,oE,,,,,,,,,,,PN,,,PN,ki-ma-ya-ru,𒆠 𒈠 𒉿 𒊒,False,0,False
11963,ki mah si ir,gimahsiir,oE,,,,,,,,,,,PN,,,PN,ki-mah-si-ir,𒆠 𒈤 𒋛 𒅕,False,0,False
11964,ki ni ni,ginini,oE,,,,,,,,,,,PN,,,PN,ki-ni-ni,𒆠 𒉌 𒉌,False,0,False
11966,ki nu nu,ginunu,oE,,,,,,,,,,,PN,,,PN,ki-nu-nu,𒆠 𒉡 𒉡,False,0,False
11967,ki nu ri ri,ginuriri,oE,,,,,,,,,,,PN,,,PN,ki-nu-ri-ri,𒆠 𒉡 𒊑 𒊑,False,0,False
11968,ki ra GAM ak sir,giraaksir,mE,,,,,,,,,,,PN,,,PN,ki-ra.GAM.ak-sir,𒆠 𒊏 𒃵 𒀝 𒋤,False,0,False
11970,ki ri ri ši ni,giriris~ini,mB,,,,,,,,,,,PN,,,PN,ki-ri-ri-ši-ni,𒆠 𒊑 𒊑 𒅆 𒉌,False,0,False
11971,ki ri ri ru h hu zi ir ra,giririruhhuziirra,oE,,,,,,,,,,,PN,,,PN,ki-ri-ri.ru-h-hu.zi-ir-ra,𒆠 𒊑 𒊑 𒊒 𒀸 𒄷 𒍣 𒅕 𒊏,False,0,False
11972,ki ri ru du uk,giriruduuk,mB,,,,,,,,,,,PN,,,PN,ki-ri-ru-du-uk,𒆠 𒊑 𒊒 𒁺 𒊌,False,0,False
11973,ki ri ak sir,giriaksir,mE,,,,,,,,,,,PN,,,PN,ki-ri.ak-sir,𒆠 𒊑 𒀝 𒋤,False,0,False
11974,ki ri ri h zi ik,giririhziik,oE,,,,,,,,,,,PN,,,PN,ki-ri.ri-h-zi-ik,𒆠 𒊑 𒊑 𒀸 𒍣 𒅅,False,0,False
11975,ki ri si a a ki,girisiaaki,oE,,,,,,,,,,,PN,,,PN,ki-ri.si-a-a.ki,𒆠 𒊑 𒋛 𒀀 𒀀 𒆠,False,0,False
11976,ki si i l hi,gisiilhi,oE,,,,,,,,,,,PN,,,PN,ki-si-i[l]-hi,𒆠 𒋛 𒅋 𒄭,False,0,False
11977,ki si ša ak,gisis~aak,mE,,,,,,,,,,,PN,,,PN,ki-si-ša-ak,𒆠 𒋛 𒊭 𒀝,False,0,False
11978,ki si ya,gisiya,oE,,,,,,,,,,,PN,,,PN,ki-si-ya,𒆠 𒋛 𒉿,False,0,False
11979,ki šu šu,gis~us~u,oE,,,,,,,,,,,PN,,,PN,ki-šu-šu,𒆠 𒋗 𒋗,False,0,False
11980,ki te a,gitea,oE,,,,,,,,,,,PN,,,PN,ki-te-a,𒆠 𒋼 𒀀,False,0,False
11981,ki te en du,giteendu,"mE, achE",,,,,,,,,,,PN,,,PN,ki-te-en-du,𒆠 𒋼 𒂗 𒁺,False,0,False
11982,ki ti ti,gititi,oE,,,,,,,,,,,PN,,,PN,ki-ti-ti,𒆠 𒋾 𒋾,False,0,False
11983,ki ik ki i p,giikkiip,nE,,,,,,,,,,,PN,Sg.,3rd Anim.,PN,ki?-ik?-ki-[i]p?,𒆠 𒅅 𒆠 𒅁,False,0,False
11984,ku u k gi eš ta,guukgies~ta,oE,,,,,,,,,,,PN,,,PN,ku-[u]k-gi-eš-ta,𒆪 𒊌 𒄀 𒌍 𒋫,False,0,False
11985,ku bi bi,gubibi,oE,,,,,,,,,,,PN,,,PN,ku-bi-bi,𒆪 𒁉 𒁉,False,0,False
11986,ku da da,gudada,oE,,,,,,,,,,,PN,,,PN,ku-da-da,𒆪 𒁕 𒁕,False,0,False
11987,ku da gi na,gudagina,achE,,,,,,,,,,,PN,,,PN,ku-da-gi-na,𒆪 𒁕 𒄀 𒈾,False,0,False
11988,ku da na ti,gudanati,oE,,,,,,,,,,,PN,,,PN,ku-da-na-ti,𒆪 𒁕 𒈾 𒋾,False,0,False
11989,ku di,gudi,oE,,,,,,,,,,,PN,,,PN,ku-di,𒆪 𒁲,False,0,False
11990,ku di ya,gudiya,oE,,,,,,,,,,,PN,,,PN,ku-di-ya,𒆪 𒁲 𒉿,False,0,False
11991,ku di si ir,gudisiir,oE,,,,,,,,,,,PN,,,PN,ku-di.si-ir,𒆪 𒁲 𒋛 𒅕,False,0,False
11992,ku du bu ut,gudubuut,oE,,,,,,,,,,,PN,Pl.,1st,PN,ku-du-bu-ut,𒆪 𒁺 𒁍 𒌓,False,0,False
11993,ku du du,gududu,oE,,,,,,,,,,,PN,,,PN,ku-du-du,𒆪 𒁺 𒁺,False,0,False
11994,ku du pi iš,gudupiis~,nE,,,,,,,,,,,PN,,,PN,ku-du-pi-iš,𒆪 𒁺 𒉿 𒅖,False,0,False
11995,ku du šu lu uš,gudus~uluus~,mB,,,,,,,,,,,PN,,,PN,ku-du-šu-lu-uš,𒆪 𒁺 𒋗 𒇻 𒍑,False,0,False
11997,ku du ur d EN LÍL,guduurenlil,,,,,,,,,,,,PN,,,PN,ku-du-ur.d.EN.LÍL,𒆪 𒁺 𒌨 𒀭 𒂗 𒆤,False,0,False
11998,ku du úr d GAL,guduurgal,oE,,,,,,,,,,,PN,,,PN,ku-du-úr.d.GAL,𒆪 𒁺 𒌫 𒀭 𒃲,False,0,False
11999,ku du zu lu uš,guduzuluus~,oE,,,,,,,,,,,PN,,,PN,ku-du.zu-lu-uš,𒆪 𒁺 𒍪 𒇻 𒍑,False,0,False
12000,ku dur d EN LÍL,gudurenlil,mE,,,,,,,,,,,PN,Sg.,3rd Anim.,PN,ku-dur.d.EN.LÍL,𒆪 𒄙 𒀭 𒂗 𒆤,False,0,False
12001,ku gi ya,gugiya,oE,,,,,,,,,,,PN,Sg.,1st,PN,ku-gi-ya,𒆪 𒄀 𒉿,False,0,False
12002,ku gu,gugu,oE,,,,,,,,,,,PN,,,PN,ku-gu,𒆪 𒄖,False,0,False
12003,ku gu gu,gugugu,oE,,,,,,,,,,,PN,,,PN,ku-gu-gu,𒆪 𒄖 𒄖,False,0,False
12004,ku gu li,guguli,oE,,,,,,,,,,,PN,,,PN,ku-gu-li,𒆪 𒄖 𒇷,False,0,False
12006,ku ip ra te ir,guiprateir,oE,,,,,,,,,,,PN,,,PN,ku-ip?-ra-te-ir,𒆪 𒅁 𒊏 𒋼 𒅕,False,0,False
12007,ku ka a da ar,gukaadaar,oE,,,,,,,,,,,PN,,,PN,ku-ka-[a]-da-ar?,𒆪 𒅗 𒀀 𒁕 𒅈,False,0,False
12008,ku ka ti,gukati,oE,,,,,,,,,,,PN,,,PN,ku-ka-ti,𒆪 𒅗 𒋾,False,0,False
12009,ku ka tu,gukatu,oE,,,,,,,,,,,PN,,,PN,ku-ka-tu,𒆪 𒅗 𒌅,False,0,False
12010,ku kaš,gukas~,nE,,,,,,,,,,,PN,,,PN,ku-kaš,𒆪 𒁉,False,0,False
12011,ku ki ya,gukiya,oE,,,,,,,,,,,PN,,,PN,ku-ki-ya,𒆪 𒆠 𒉿,False,0,False
12012,ku ku,guku,oE,,,,,,,,,,,PN,,,PN,ku-ku,𒆪 𒆪,False,0,False
12013,ku ku da ti,gukudati,oB,,,,,,,,,,,PN,,,PN,ku-ku-da-ti,𒆪 𒆪 𒁕 𒋾,False,0,False
12014,ku ku li,gukuli,oB,,,,,,,,,,,PN,,,PN,ku-ku-li,𒆪 𒆪 𒇷,False,0,False
12015,ku ku ni ti,gukuniti,oB,,,,,,,,,,,PN,,,PN,ku-ku-ni-ti,𒆪 𒆪 𒉌 𒋾,False,0,False
12016,ku ku ya,gukuya,oE,,,,,,,,,,,PN,,,PN,ku-ku-ya,𒆪 𒆪 𒉿,False,0,False
12017,ku ku ba ni,gukubani,oE,,,,,,,,,,,PN,,,PN,ku-ku.ba-ni,𒆪 𒆪 𒁀 𒉌,False,0,False
12018,ku ku hu um ba al,gukuhuumbaal,oB,,,,,,,,,,,PN,,,PN,ku-ku.hu-um-ba-al,𒆪 𒆪 𒄷 𒌝 𒁀 𒀠,False,0,False
12019,ku ku ma an zu,gukumaanzu,oE,,,,,,,,,,,PN,,,PN,ku-ku.ma-an-zu,𒆪 𒆪 𒈠 𒀭 𒍪,False,0,False
12020,ku ku sa ni it,gukusaniit,oE,,,,,,,,,,,PN,,,PN,ku-ku.sa-ni-it,𒆪 𒆪 𒊓 𒉌 𒀉,False,0,False
12021,ku la šu,gulas~u,oE,,,,,,,,,,,PN,,,PN,ku-la-šu,𒆪 𒆷 𒋗,False,0,False
12022,ku li li,gulili,oE,,,,,,,,,,,PN,,,PN,ku-li-li,𒆪 𒇷 𒇷,False,0,False
12023,ku li ya,guliya,oE,,,,,,,,,,,PN,,,PN,ku-li-ya,𒆪 𒇷 𒉿,False,0,False
12024,ku li me te en,gulimeteen,oE,,,,,,,,,,,PN,,,PN,ku-li.me-te-en,𒆪 𒇷 𒈨 𒋼 𒂗,False,0,False
12025,ku lu lu,gululu,oE,,,,,,,,,,,PN,,,PN,ku-lu-lu,𒆪 𒇻 𒇻,False,0,False
12026,ku lu ša da,gulus~ada,oE,,,,,,,,,,,PN,,,PN,ku-lu-ša-da,𒆪 𒇻 𒊭 𒁕,False,0,False
12027,ku ma ru,gumaru,oE,,,,,,,,,,,PN,,,PN,ku-ma-ru,𒆪 𒈠 𒊒,False,0,False
12028,ku na li iš,gunaliis~,oE,,,,,,,,,,,PN,,,PN,ku-na-li-iš,𒆪 𒈾 𒇷 𒅖,False,0,False
12029,ku na na,gunana,oE,,,,,,,,,,,PN,,,PN,ku-na-na,𒆪 𒈾 𒈾,False,0,False
12030,ku ne ir at ta,guneiratta,oE,,,,,,,,,,,PN,,,PN,ku-ne-ir.at-ta,𒆪 𒉈 𒅕 𒀜 𒋫,False,0,False
12031,ku ne ir la li,guneirlali,oE,,,,,,,,,,,PN,Sg.,3rd Anim.,PN,ku-ne-ir.la-li,𒆪 𒉈 𒅕 𒆷 𒇷,False,0,False
12032,ku ne ha ap ti4,gunehaapti4,oE,,,,,,,,,,,PN,Sg.,2nd,PN,ku-ne.ha-ap-ti4,𒆪 𒉈 𒄩 𒀊 𒁲,False,0,False
12033,ku ne na ap ra,gunenaapra,oE,,,,,,,,,,,PN,,,PN,ku-ne.na-ap-ra,𒆪 𒉈 𒈾 𒀊 𒊏,False,0,False
12034,ku ne na gi si ir,gunenagisiir,oE,,,,,,,,,,,PN,,,PN,ku-ne.na-gi-si-ir,𒆪 𒉈 𒈾 𒄀 𒋛 𒅕,False,0,False
12035,ku ne ši maš,gunes~imas~,oE,,,,,,,,,,,PN,,,PN,ku-ne.ši-maš,𒆪 𒉈 𒅆 𒈦,False,0,False
12036,ku ni ir d in šu ši na ak,guniirins~us~inaak,nE,,,,,,,,,,,PN,Sg.,3rd Anim.,PN,ku-ni-ir.d.in-šu-[ši-na-ak],𒆪 𒉌 𒅕 𒀭 𒅔 𒋗 𒅆 𒈾 𒀝,False,0,False
12037,ku nu ša,gunus~a,mE,,,,,,,,,,,PN,,,PN,ku-nu?-ša?,𒆪 𒉡 𒊭,False,0,False
12038,ku pa za lu ga,gupazaluga,oE,,,,,,,,,,,PN,,,PN,ku-pa-za-lu-ga,𒆪 𒉺 𒍝 𒇻 𒂵,False,0,False
12039,ku pír ri ya iš,gupirriyais~,achE,,,,,,,,,,,PN,,,PN,ku-pír-ri-ya-iš,𒆪 𒂟 𒊑 𒉿 𒅖,False,0,False
12040,ku ráš,guras~,achE,,,,,,,,,,,PN,Sg.,3rd Anim.,PN,ku-ráš,𒆪 𒌇,False,0,False
12041,ku ri e ri,gurieri,oE,,,,,,,,,,,PN,,,PN,ku-ri-e-ri,𒆪 𒊑 𒂊 𒊑,False,0,False
12042,ku ri i,gurii,oE,,,,,,,,,,,PN,,,PN,ku-ri-i,𒆪 𒊑 𒄿,False,0,False
12043,ku ri ra a,guriraa,oE,,,,,,,,,,,PN,,,PN,ku-ri-ra-a,𒆪 𒊑 𒊏 𒀀,False,0,False
12044,ku ri ri,guriri,oE,,,,,,,,,,,PN,,,PN,ku-ri-ri,𒆪 𒊑 𒊑,False,0,False
12045,ku ri šu i gi eš ta,guris~uigies~ta,oE,,,,,,,,,,,PN,,,PN,ku-ri-šu?.i-gi-eš-ta,𒆪 𒊑 𒋗 𒄿 𒄀 𒌍 𒋫,False,0,False
12046,ku ri ti,guriti,oE,,,,,,,,,,,PN,,,PN,ku-ri-ti,𒆪 𒊑 𒋾,False,0,False
12047,ku ri d NANNA,gurinanna,oE,,,,,,,,,,,PN,,,PN,ku-ri.d.NANNA,𒆪 𒊑 𒀭 𒋀𒆠,False,0,False
12048,ku ri pa ap pa at,guripaappaat,oE,,,,,,,,,,,PN,,,PN,ku-ri.pa-ap-pa-at,𒆪 𒊑 𒉺 𒀊 𒉺 𒀜,False,0,False
12049,ku ri ra al,guriraal,oE,,,,,,,,,,,PN,,,PN,ku-ri.ra-al,𒆪 𒊑 𒊏 𒀠,False,0,False
12050,ku ri šu uk ku,guris~uukku,oE,,,,,,,,,,,PN,,,PN,ku-ri.šu-uk-ku,𒆪 𒊑 𒋗 𒊌 𒆪,False,0,False
12051,ku ru ba,guruba,oE,,,,,,,,,,,PN,,,PN,ku-ru-ba,𒆪 𒊒 𒁀,False,0,False
12052,ku ru ni id du,guruniiddu,oE,,,,,,,,,,,PN,,,PN,ku-ru-ni-id?-du,𒆪 𒊒 𒉌 𒀉 𒁺,False,0,False
12054,ku ru zu,guruzu,oE,,,,,,,,,,,PN,,,PN,ku-ru-zu,𒆪 𒊒 𒍪,False,0,False
12055,ku sa ni it,gusaniit,mE,,,,,,,,,,,PN,,,PN,ku-sa-ni-it,𒆪 𒊓 𒉌 𒀉,False,0,False
12056,ku si ir d UTU,gusiirutu,oE,,,,,,,,,,,PN,,,PN,ku-si-ir.d.UTU,𒆪 𒋛 𒅕 𒀭 𒌓,False,0,False
12057,ku si ir na h hu de,gusiirnahhude,oE,,,,,,,,,,,PN,,,PN,ku-si-ir.na-h-hu-de,𒆪 𒋛 𒅕 𒈾 𒀸 𒄷 𒁲,False,0,False
12058,ku si ir na hu ti,gusiirnahuti,oE,,,,,,,,,,,PN,,,PN,ku-si-ir.na-hu-ti,𒆪 𒋛 𒅕 𒈾 𒄷 𒋾,False,0,False
12059,ku ši ir ši il ha a ha,gus~iirs~iilhaaha,oE,,,,,,,,,,,PN,,,PN,ku-ši-ir.ši-il-ha-a-ha,𒆪 𒅆 𒅕 𒅆 𒅋 𒄩 𒀀 𒄩,False,0,False
12060,ku si ir si il ha ha,gusiirsiilhaha,oE,,,,,,,,,,,PN,,,PN,ku-si-ir.si-il-ha-ha,𒆪 𒋛 𒅕 𒋛 𒅋 𒄩 𒄩,False,0,False
12061,ku t i ir ri,gutiirri,mE,,,,,,,,,,,PN,,,PN,ku-t[i-ir]-ri,𒆪 𒋾 𒅕 𒊑,False,0,False
12062,ku ta a na,gutaana,oE,,,,,,,,,,,PN,,,PN,ku-ta-a-na,𒆪 𒋫 𒀀 𒈾,False,0,False
12063,ku te ir ra,guteirra,oE,,,,,,,,,,,PN,,,PN,ku-te-ir-ra,𒆪 𒋼 𒅕 𒊏,False,0,False
12064,ku te ir d na hu de,guteirnahude,oE,,,,,,,,,,,PN,,,PN,ku-te-ir.d.na-hu-de,𒆪 𒋼 𒅕 𒀭 𒈾 𒄷 𒁲,False,0,False
12065,ku te ir d UTU,guteirutu,oE,,,,,,,,,,,PN,,,PN,ku-te-ir.d.UTU,𒆪 𒋼 𒅕 𒀭 𒌓,False,0,False
12066,ku te ir la ak šu,guteirlaaks~u,oE,,,,,,,,,,,PN,,,PN,ku-te-ir.la-ak-šu,𒆪 𒋼 𒅕 𒆷 𒀝 𒋗,False,0,False
12067,ku te ir na h hu de,guteirnahhude,oE,,,,,,,,,,,PN,,,PN,ku-te-ir.na-h-hu-de,𒆪 𒋼 𒅕 𒈾 𒀸 𒄷 𒁲,False,0,False
12068,ku te ir na hu un d e,guteirnahuunde,oE,,,,,,,,,,,PN,,,PN,ku-te-ir.na-hu-un-d[e],𒆪 𒋼 𒅕 𒈾 𒄷 𒌦 𒁲,False,0,False
12069,ku te ir si il ha ha,guteirsiilhaha,oE,,,,,,,,,,,PN,,,PN,ku-te-ir.si-il-ha-ha,𒆪 𒋼 𒅕 𒋛 𒅋 𒄩 𒄩,False,0,False
12070,ku te te,gutete,oE,,,,,,,,,,,PN,,,PN,ku-te-te,𒆪 𒋼 𒋼,False,0,False
12071,ku te ur za ri,guteurzari,mE,,,,,,,,,,,PN,,,PN,ku-te-ur-za-ri,𒆪 𒋼 𒌨 𒍝 𒊑,False,0,False
12072,ku te d ru hu ra te ir,guteruhurateir,oE,,,,,,,,,,,PN,,,PN,ku-te.d.ru-hu-ra-te-ir,𒆪 𒋼 𒀭 𒊒 𒄷 𒊏 𒋼 𒅕,False,0,False
12073,ku te me te en,gutemeteen,oE,,,,,,,,,,,PN,,,PN,ku-te.me-te-en,𒆪 𒋼 𒈨 𒋼 𒂗,False,0,False
12074,ku ti ir si il ha ha,gutiirsiilhaha,oE,,,,,,,,,,,PN,,,PN,ku-ti-ir.[si-il-ha-ha],𒆪 𒋾 𒅕 𒋛 𒅋 𒄩 𒄩,False,0,False
12075,ku ti ki šu ši na ik,gutikis~us~inaik,oE,,,,,,,,,,,PN,,,PN,ku-ti-ki-šu-ši-na-ik,𒆪 𒋾 𒆠 𒋗 𒅆 𒈾 𒅅,False,0,False
12076,ku tir d na bar ku,gutirnabarku,nE,,,,,,,,,,,PN,,,PN,ku-tir.d.na-bar-ku,𒆪 𒌁 𒀭 𒈾 𒁇 𒆪,False,0,False
12077,ku tu tu,gututu,oE,,,,,,,,,,,PN,,,PN,ku-tu-tu,𒆪 𒌅 𒌅,False,0,False
12078,ku tu ur a gu un,gutuuraguun,oE,,,,,,,,,,,PN,,,PN,ku-tu-ur.a-gu-un,𒆪 𒌅 𒌨 𒀀 𒄖 𒌦,False,0,False
12079,ku tur na,guturna,nE,,,,,,,,,,,PN,,,PN,ku-tur-na,𒆪 𒌉 𒈾,False,0,False
12080,ku tur UR MAH,gutururmah,oB,,,,,,,,,,,PN,,,PN,ku-tur.UR.MAH,𒆪 𒌉 𒌨 𒈤,False,0,False
12092,ku ud da gi na,guuddagina,achE,,,,,,,,,,,PN,,,PN,ku-ud-da-gi-na,𒆪 𒌓 𒁕 𒄀 𒈾,False,0,False
12093,ku uk ka a,guukkaa,oE,,,,,,,,,,,PN,,,PN,ku-uk-ka-a,𒆪 𒊌 𒅗 𒀀,False,0,False
12094,ku uk ka d na še ir,guukkanas~eir,oE,,,,,,,,,,,PN,,,PN,ku-uk-ka.d.na-še-[ir],𒆪 𒊌 𒅗 𒀭 𒈾 𒊺 𒅕,False,0,False
12095,ku uk ki ya,guukkiya,oE,,,,,,,,,,,PN,,,PN,ku-uk-ki-ya,𒆪 𒊌 𒆠 𒉿,False,0,False
12096,ku uk ku ri,guukkuri,oE,,,,,,,,,,,PN,,,PN,ku-uk-ku-ri,𒆪 𒊌 𒆪 𒊑,False,0,False
12099,ku uk a da ar,guukadaar,oE,,,,,,,,,,,PN,,,PN,ku-uk.a-da-ar,𒆪 𒊌 𒀀 𒁕 𒅈,False,0,False
12100,ku uk al la at tu,guukallaattu,oE,,,,,,,,,,,PN,,,PN,ku-uk.al-la-at-tu,𒆪 𒊌 𒀠 𒆷 𒀜 𒌅,False,0,False
12101,ku uk am ma te im di ir,guukammateimdiir,oE,,,,,,,,,,,PN,,,PN,ku-uk.am-ma.te-im-di-ir,𒆪 𒊌 𒄠 𒈠 𒋼 𒅎 𒁲 𒅕,False,0,False
12102,ku uk bi ne en gi ir,guukbineengiir,oE,,,,,,,,,,,PN,,,PN,ku-uk.bi-ne-en-gi-ir,𒆪 𒊌 𒁉 𒉈 𒂗 𒄀 𒅕,False,0,False
12103,ku uk d e a aš,guukeaas~,oE,,,,,,,,,,,PN,,,PN,ku-uk.d.e-a-aš,𒆪 𒊌 𒀭 𒂊 𒀀 𒀸,False,0,False
12104,ku uk d iš me ka ra ab,guukis~mekaraab,oE,,,,,,,,,,,PN,,,PN,ku-uk.d.iš-me-ka-ra-ab,𒆪 𒊌 𒀭 𒅖 𒈨 𒅗 𒊏 𒀊,False,0,False
12105,ku uk d kal la,guukkalla,oE,,,,,,,,,,,PN,,,PN,ku-uk.d.kal-la,𒆪 𒊌 𒀭 𒆗 𒆷,False,0,False
12106,ku uk d MÙŠ EREN,guukmus~eren,oE,,,,,,,,,,,PN,,,PN,ku-uk.d.MÙŠ.EREN,𒆪 𒊌 𒀭 𒈹 𒂞,False,0,False
12107,ku uk d na šu ur,guuknas~uur,oE,,,,,,,,,,,PN,,,PN,ku-uk.d.na-šu-ur,𒆪 𒊌 𒀭 𒈾 𒋗 𒌨,False,0,False
