,txtid,lnr,cth_number,word,translit,gloss,trans_de
246,Bo 4247,3′,821,maniaḫḫiškettu,⸢ma-ni-ia⸣-aḫ-ḫe-eš-ke-ed-du,3SG.IMP.IMPF,zuteilen
247,Bo 4247,3′,821,kuiššan,ku-i[š-ša-an,INDFevr.NOM.SG.C,jeder
248,Bo 4247,4′,821,šalika,š]a-a-li-ga,3SG.PRS.MP,berühren
249,Bo 4247,4′,821,IŠKURaš,{D}IŠKUR-aš,DN.FNL(a).HITT.NOM.SG,Wettergott
250,Bo 4247,4′,821,ḫarniktu,ḫar-n[i-ik-du,3SG.IMP,zerstören
251,Bo 4247,5′,821,LUGALuš,⸢LUGAL-uš,FNL(u).NOM.SG.C,König
252,Bo 4247,5′,821,anta,an-da,ADV,darin
253,AMUM 1996,Seite B 1′,628,EGIR-ŠUma,EGIR-~ŠU]~-ma,ADV,danach
254,AMUM 1996,Seite B 1′,628,pappenna,p[a-ap-pé-en-na,HURR.ABS.PL,Berg
255,AMUM 1996,Seite B 2′,628,EGIR-ŠUma,EGIR-~Š]U~-ma,ADV,danach
256,AMUM 1996,Seite B 2′,628,pappenna,p[a-ap-pé-en-na,HURR.ABS.PL,Berg
257,AMUM 1996,Seite B 3′,628,EGIR-ŠUma,EGI]R-~⸢ŠU⸣~-ma,ADV,danach
258,AMUM 1996,Seite B 3′,628,pappenna,pa-[ap-pé-en-na,HURR.ABS.PL,Berg
259,AMUM 1996,Seite B 5′,628,EGIR-ŠUma,EGI]R-~ŠU~-⸢ma⸣,ADV,danach
260,AMUM 1996,Seite A 3′,628,nu,n]u,CONNn,'nu
261,AMUM 1996,Seite A 3′,628,A-NA,~A-N[A~,…:D/L.SG,zu
262,AMUM 1996,Seite A 4′,628,pianzi,p]í-an-z[i,3PL.PRS,geben
263,AMUM 1996,Seite A 8′,628,naš,n]a-aš,CONNn=PPRO.3SG.C.NOM,'n=aš
264,KBo 20.120,1,628,EGIR-ŠÚma,EGIR-~ŠÚ~-ma,ADV,danach
265,KBo 20.120,1,628,zizuḫiaz,zi-iz-zu-ḫi-a[z,ABL,(Gefäß für Wein)
266,KBo 20.120,2,628,namma,nam-ma,CNJ,dann
267,KBo 20.120,2,628,1,1,QUANcar,ein
268,KBo 20.120,2,628,NAM-MA-AN-DUM,~NAM-MA-AN-DUM~,{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)},(Gefäß)
269,KBo 20.120,2,628,GEŠTIN,GEŠT[IN,GEN.SG(UNM),Wein
270,KBo 47.124,Rs. 1,628,5,5,QUANcar,fünf
271,KBo 47.124,Rs. 1,628,NINDA.SIG,NINDA.SIG{MEŠ},ACC.SG(UNM),‚Flachbrot‘
272,KBo 47.124,Rs. 1,628,1,1,QUANcar,ein
273,KBo 47.124,Rs. 1,628,iturin,{NINDA}i-du-ri-in,ACC.SG.C,(Gebäck)
274,KBo 47.124,Rs. 1,628,ZÌ.DA,ZÌ.DA,GEN.SG(UNM),Mehl
275,KBo 47.124,Rs. 1,628,½,½,QUANcar,ein halb
276,KBo 47.124,Rs. 2,628,zammiena,{D}za-a]m-mi-e-na,DN.HURR.ABS,Zamina
277,KBo 47.124,Rs. 2,628,ḫepattena,{D}ḫé-pa-at-te-na,DN.HURR.GEN.RLT.PL.ABS,Ḫepat
278,KBo 47.124,Rs. 2,628,paršia,pár-ši-i[a,3SG.PRS.MP,zerbrechen
279,KBo 47.124,Rs. 3,628,ŠA UDU,~⸢ŠA~ UDU⸣,…:GEN.SG,Schaf
280,KBo 47.124,Rs. 3,628,TI,{UZU}TI,ACC.SG(UNM),Rippe
281,KBo 47.124,Rs. 3,628,ḫuišu,ḫu-u-i-šu,ACC.SG.N,lebendig
282,KBo 47.124,Rs. 3,628,tai,da-a-⸢i⸣[,3SG.PRS,setzen
283,KBo 47.124,Rs. 4,628,tai,d]a-a-⸢i⸣[,3SG.PRS,nehmen
284,IBoT 3.21,5′,628,zeantazia,zé-i]a-a-n-da-az-z[i-ia],PTCP.ABL,kochen
285,KBo 31.173,Rs. 4′,628,šunniezi,šu-un-ni]-ez-zi,3SG.PRS,füllen
286,KBo 31.173,Rs. 5′,628,nanšan,[na-an-ša-an],CONNn=PPRO.3SG.C.ACC=OBPs,'n=an=ššan
287,KBo 31.173,Rs. 6′,628,peššezi,pé-eš-⸢še⸣-ez-zi,3SG.PRS,werfen
288,KBo 31.173,Rs. 7′,628,nu,[nu,CONNn,'nu
289,KBo 31.173,Rs. 7′,628,memai,me-ma-a-i,3SG.PRS,sprechen
290,KBo 31.173,Rs. 10′,628,1-ŠU,[1-~ŠU~,QUANmul,einmal
291,KBo 31.173,Rs. 10′,628,nu,nu,CONNn,'nu
292,KBo 31.173,Rs. 10′,628,memai,me-ma-a-i,3SG.PRS,sprechen
293,KBo 35.259,3′,628,anta,an-da,PREV,hinein-
294,KBo 35.259,3′,628,uatezi,ú-wa-⸢te⸣-[ez-zi,3SG.PRS,(her)bringen
295,KBo 35.259,4′,628,7,7,QUANcar,sieben
296,KBo 35.259,4′,628,ÉRIN,{LÚ.MEŠ}⸢ÉRIN⸣{M[EŠ},NOM.PL(UNM),Truppe
297,KUB 54.47,2′,628,nu,nu,CONNn,'nu
298,KUB 54.47,2′,628,1,1[,QUANcar,ein
299,KUB 54.47,5′,628,nu,nu,CONNn,'nu
300,KUB 54.47,5′,628,1,1,QUANcar,ein
301,KUB 54.47,7′,628,ḫantanzi,ḫa-an-⸢da⸣-a-an-zi,3PL.PRS,ordnen
302,KUB 54.47,7′,628,nu,nu,CONNn,'nu
303,KUB 54.47,7′,628,4,4,QUANcar,vier
304,KUB 54.47,8′,628,1-ENma,1-~E]N~-ma,QUANcar += ma,ein
305,KUB 54.47,8′,628,1-EN,1-~E[N~,QUANcar,ein
306,KUB 54.47,9′,628,zizuḫitaz,zi-iz-zu-ḫi]-ta-az,INS,(Gefäß für Wein)
307,KUB 54.47,9′,628,4-ŠU,4-~ŠU~,QUANmul,viermal
308,KUB 54.47,9′,628,1,1,QUANcar,ein
309,KUB 55.29,2′,628,7-ŠU,7-~ŠU~,QUANmul,siebenmal
310,KUB 55.29,9′,628,paršianzi,pár-ši-an-zi,3PL.PRS,zerbrechen
311,KUB 55.29,11′,628,1,1,QUANcar,ein
312,KBo 33.131,2′,628,nu,nu,CONNn,'nu
313,KBo 33.131,4′,628,1,]1,QUANcar,ein
314,KBo 33.131,7′,628,memai,[me-ma-i,3SG.PRS,sprechen
315,KUB 45.52,Vs. 7′,628,keltia,ke-el-di-⸢ia⸣,30.10.1,Wohlbefinden
316,KUB 45.52,Vs. 7′,628,1,1,QUANcar,ein
317,KUB 45.52,Vs. 8′,628,anaḫitaḫiti,a-na-ḫi-⸢ta⸣-ḫi-ti,LUW||HITT.D/L.SG,(Opfergabe)
318,KUB 45.52,Vs. 8′,628,5,5,QUANcar,fünf
319,KUB 45.52,Vs. 9′,628,wezi,ú-ez-zi,3SG.PRS,kommen
320,KUB 45.52,Vs. 9′,628,nu,nu,CONNn,'nu
321,KUB 45.52,Vs. 9′,628,5,5,QUANcar,fünf
322,KUB 45.52,Vs. 10′,628,wezi,ú-ez-z[i,3SG.PRS,kommen
323,KUB 45.52,Vs. 11′,628,nu,nu,CONNn,'nu
324,KUB 45.52,Vs. 11′,628,keltia,ke-el-di-ia,30.10.1,Wohlbefinden
325,KUB 45.52,Vs. 11′,628,1,1,QUANcar,ein
326,KUB 45.52,Vs. 12′,628,nu,nu,CONNn,'nu
327,KUB 45.52,Vs. 12′,628,5,5,QUANcar,fünf
328,KUB 45.52,Vs. 15′,628,nu,nu[,CONNn,'nu
329,KUB 45.52,Vs. 18′,628,šunnianzi,⸢šu-un-ni-an⸣-[zi,3PL.PRS,füllen
330,KUB 45.52,Vs. 19′,628,šipanzakanzi,⸢ši⸣-pa-an-⸢za-kán⸣-zi,3PL.PRS.IMPF,libieren
331,KUB 45.52,Vs. 19′,628,1,1,QUANcar,ein
332,KUB 45.52,Vs. 22′,628,Ú-UL,~Ú-UL~,NEG,nicht
333,KUB 45.52,Vs. 22′,628,walḫanianzi,⸢wa⸣-al-ḫa-ni-a[n-zi,3PL.PRS.IMPF,schlagen
334,KUB 45.52,Vs. 25′,628,5,⸢5⸣,QUANcar,fünf
335,KUB 45.52,Vs. 29′,628,šunniškanzi,[šu-u]n-ni-iš-kán-zi,3PL.PRS.IMPF,füllen
336,KUB 45.52,Rs. 2′,628,nanza,⸢na-an⸣-za,CONNn=PPRO.3SG.C.ACC=REFL,'n=an=z
337,KUB 45.52,Rs. 4′,628,5,⸢5⸣,QUANcar,fünf
338,KUB 45.52,Rs. 4′,628,5,5,QUANcar,fünf
339,KUB 45.52,Rs. 5′,628,nu,⸢nu⸣,CONNn,'nu
340,KUB 45.52,Rs. 28″,628,1,1,QUANcar,ein
341,KBo 44.157,4′,628,1,1,QUANcar,ein
342,KBo 44.157,4′,628,mulatin,{NINDA}mu-la-a-ti-in,ACC.SG.C,(Gebäck)
343,KBo 44.157,5′,628,QA-TA-MA,~QA-TA-MA~,ADV,ebenso
344,KBo 44.157,7′,628,QA-TA-MA,~QA-TA-MA~,ADV,ebenso
345,KBo 44.157,7′,628,iazi,i-[ia-zi,3SG.PRS,machen
346,KBo 44.157,8′,628,IŠ-TU 1,~IŠ-TU~ ⸢1⸣,{ a → …:ABL} { b → …:INS},ein
347,KBo 44.157,9′,628,šunnai,[š]u-un-na-i,3SG.PRS,füllen
348,KBo 44.157,11′,628,1-ŠU,1-~ŠU~,QUANmul,einmal
349,KBo 44.157,13′,628,paizi,pa-iz-zi,3SG.PRS,gehen
350,KBo 44.157,14′,628,nu,nu,CONNn,'nu
351,KBo 44.157,15′,628,paḫḫuenit,pa-aḫ-ḫu-u-e-ni-i[t,INS,Feuer
352,KBo 44.157,17′,628,markanzi,[m]ar-kán-z[i,3PL.PRS,teilen
353,KBo 44.157,17′,628,zeari,zé-ia-ri,3SG.PRS.MP,kochen
354,KBo 31.176,4′,628,1,1,QUANcar,ein
355,KBo 31.176,5′,628,šipantanzi,ši-pa-an-da-an-zi,3PL.PRS,libieren
356,KBo 31.176,6′,628,walḫannianzi,wa-a[l-ḫa-an-ni-an-zi,3PL.PRS.IMPF,schlagen
357,KBo 31.176,7′,628,nu,nu,CONNn,'nu
358,KBo 31.176,7′,628,taruḫzi,tar-uḫ-zi,3SG.PRS,mächtig sein
359,KBo 31.176,10′,628,½,½,QUANcar,ein halb
360,KBo 31.176,14′,628,kuerzi,ku-er-zi,3SG.PRS,schneiden
361,KBo 31.176,15′,628,šipantanzi,š]i-pa-an-da-an-zi,3PL.PRS,libieren
362,KUB 47.74,1′,628,1,⸢1,QUANcar,ein
363,KUB 47.74,1′,628,LUGALi,L[UGAL-i,D/L.SG,König
364,KUB 47.74,1′,628,epzi,e-ep-zi,3SG.PRS,fassen
365,KUB 47.74,1′,628,tuaz,tu-u-wa-az,ADV,von weitem
366,KUB 47.74,2′,628,memai,me-ma]-i,3SG.PRS,sprechen
367,KUB 47.74,3′,628,1-ŠU,[1-~ŠU~,QUANmul,einmal
368,KUB 47.74,3′,628,nu,nu,CONNn,'nu
369,KUB 47.74,3′,628,memai,me-ma-i,3SG.PRS,sprechen
370,KUB 47.74,3′,628,nu,[nu,CONNn,'nu
371,KUB 47.74,4′,628,kuatka,ku-wa-at-ka₄,INDadv,irgendwie
372,KUB 47.74,4′,628,kištanuzi,⸢ki⸣-iš-ta-nu-z[i,3SG.PRS,löschen
373,KUB 47.74,5′,628,nu,[nu],CONNn,'nu
374,KUB 47.74,5′,628,UŠ-KÉ-EN,~UŠ-KÉ-EN~,3SG.PRS,sich niederwerfen
375,KUB 47.74,5′,628,nu,nu,CONNn,'nu
376,KUB 47.74,5′,628,memai,me-ma-i,3SG.PRS,sprechen
377,KUB 47.74,7′,628,nu,nu,CONNn,'nu
378,KUB 47.74,8′,628,nu,nu,CONNn,'nu
379,KUB 47.74,8′,628,memai,me-m[a-i,3SG.PRS,sprechen
380,KUB 47.74,10′,628,LUGALi,LUGAL-[i,D/L.SG,König
381,KUB 47.74,10′,628,nu,nu,CONNn,'nu
382,KUB 47.74,10′,628,memai,me-ma-a-i,3SG.PRS,sprechen
383,KUB 47.74,12′,628,peššiazi,pé-eš-ši-ia-zi,3SG.PRS,werfen
384,KUB 47.74,12′,628,nu,nu,CONNn,'nu
385,KUB 47.74,12′,628,memai,me-ma-i],3SG.PRS,sprechen
386,DAAM 1.5,1′,628,tanzi,⸢da-an⸣-zi,3PL.PRS,nehmen
387,DAAM 1.5,1′,628,5,5,QUANcar,fünf
388,DAAM 1.5,3′,628,šipantanzi,ši-pa]-⸢an⸣-da-an-[zi,3PL.PRS,libieren
389,DAAM 1.5,4′,628,5,5,QUANcar,fünf
390,KBo 43.71,Vs. 2,628,tanzi,da-⸢an⸣-zi,3PL.PRS,nehmen
391,KBo 43.71,Vs. 2,628,iškauanzi,[i]š-ga-u-an-z[i,IMPF.INF,bestreichen
392,KBo 43.71,Vs. 4,628,arrumanzi,a-ar-ru-ma-an-zi,INF,waschen
393,KBo 43.71,Vs. 4,628,iškauanzia,iš-ga-u-an-zi-i[a,IMPF.INF,bestreichen
394,KBo 43.71,Vs. 5,628,ašešanzi,⸢a⸣-še-ša-an-zi,3PL.PRS,(hin)setzen)
395,KBo 43.71,Vs. 11!,628,šukrin,{D}]⸢šu⸣-uk-ri-in,DN.HITT.ACC.SG,Šukri
396,KBo 43.71,Vs. 11!,628,kušurnin,{D}ku-šu-u-ur-ni-in,DN.ACC.SG.C,Kušurni
397,KBo 43.71,Rs. 1′,628,iturinma,{NINDA}i-d]u-ri-⸢in⸣-m[a,ACC.SG.C,(Gebäck)
398,KBo 43.71,Rs. 2′,628,wezi,ú-ez-zi,3SG.PRS,kommen
399,KBo 43.71,Rs. 2′,628,nu,nu,CONNn,'nu
400,KBo 43.71,Rs. 3′,628,3,3,QUANcar,drei
401,KBo 39.21,2′,628,ḫuttulli,{SÍG}ḫu-ut-t]u-ul-li,NOM.SG.N,Wollbüschel
402,KBo 39.21,2′,628,kitta,⸢ki-it⸣-t[a,3SG.PRS.MP,liegen
403,KBo 39.21,3′,628,GÙBli,GÙB-li,FNL(l).D/L.SG,linker
404,KBo 39.21,4′,628,kureššar,{TÚG}ku-re-eš-[šar,NOM.SG.N,abgeschnittener Stoff
405,KBo 39.21,5′,628,ḫamanki,ḫa-ma-an-ki,3SG.PRS,binden
406,KBo 39.21,6′,628,ḫarkanzi,ḫar-kán-[zi,3PL.PRS,haben
407,KBo 39.21,7′,628,arḫa,ar-ḫa,ADV,weg
408,KBo 33.184,Rs.? III 3′,628,nuza,nu-za,CONNn=REFL,'nu=z
409,KBo 33.184,Rs.? III 4′,628,nu,[nu,CONNn,'nu
410,KBo 33.184,Rs.? III 5′,628,nu,nu,CONNn,'nu
411,KBo 33.184,Rs.? III 5′,628,memai,⸢me⸣-ma-i,3SG.PRS,sprechen
412,KBo 33.184,Rs.? III 8′,628,LUGALi,LUGAL-i,D/L.SG,König
413,KBo 33.184,Rs.? III 12′,628,nu,nu⸣,CONNn,'nu
414,KBo 33.184,Vs.? II 3′,628,nuzakan,[nu-za-kán,CONNn=REFL=OBPk,'nu=z=kan
415,KBo 33.184,Vs.? II 5′,628,2,2,QUANcar,zwei
416,KBo 33.184,Vs.? II 6′,628,5,[5,QUANcar,fünf
417,KBo 33.184,Vs.? II 7′,628,1,1,QUANcar,ein
418,KBo 33.184,Vs.? II 9′,628,1,[1,QUANcar,ein
419,KBo 33.184,Vs.? II 10′,628,nuza,nu]-za,CONNn=REFL,'nu=z
420,KBo 33.184,Vs.? II 10′,628,1,1,QUANcar,ein
421,KBo 33.184,Vs.? II 11′,628,wezi,ú-ez-zi],3SG.PRS,kommen
422,KBo 33.184,Vs.? II 12′,628,nu,[nu,CONNn,'nu
423,KBo 33.184,Vs.? II 12′,628,UŠ-KE-EN,~UŠ-KE-EN~,3SG.PRS,sich niederwerfen
424,KUB 51.21,Rs.? 2′,628,tattari,[da-at-t]a-⸢ri⸣,3SG.PRS.MP,nehmen
425,KUB 51.21,Rs.? 3′,628,namma,[nam-ma],CNJ,dann
426,KUB 51.21,Rs.? 3′,628,ḫilištarniaš,⸢ḫi⸣-li-iš-tar-ni-ia-aš,D/L.PL,Götterstatuen(?)
427,KUB 51.21,Rs.? 3′,628,EGIRanta,⸢EGIR⸣-an-da,ADV,danach
428,KUB 51.21,Rs.? 3′,628,keltia,[ke-el-di-ia],HURR.ESS||HITT.D/L.SG,Wohlbefinden
429,KUB 51.21,Rs.? 4′,628,zeantaza,[zé-i]a-an-da-za,PTCP.ABL,kochen
430,KUB 51.21,Rs.? 4′,628,šipantanzi,ši-pa-an-da-an-zi,3PL.PRS,libieren
431,KUB 51.21,Rs.? 4′,628,BI-IB-RIkan,~BI-IB-RI~{ḪI.[A}-kán],ACC.PL(UNM),Rhyton
432,KUB 51.21,Rs.? 5′,628,zeantaza,[zé-ia-a]n-da-za,PTCP.ABL,kochen
433,KUB 51.21,Rs.? 5′,628,šunnanzi,šu-un-na-an-z[i],3PL.PRS,füllen
434,KUB 51.21,Rs.? 6′,628,EGIRantama,[EGIR]-an-da-ma,ADV,danach
435,KUB 51.21,Rs.? 6′,628,zammurin,{NINDA}za-am-mu-⸢ri⸣-in,ACC.SG.C,(Gebäck)
436,KUB 51.21,Rs.? 6′,628,ŠA 1,~ŠA~ 1,…:GEN.SG,ein
437,KUB 51.21,Rs.? 6′,628,SA₂₀-A-TI,~SA₂₀-A-TI~,GEN.SG,(Hohlmaß%
438,KUB 51.21,Rs.? 6′,628,tianzi,ti-a[n-zi],3PL.PRS,setzen
439,KUB 51.21,Rs.? 7′,628,kašma,[ka]-⸢a⸣-[aš]-ma,INDCL,REF2
440,KUB 51.21,Rs.? 7′,628,zammuriš,{NINDA}za-am-mu-ri-iš,NOM.SG.C,(Gebäck)
441,KUB 51.21,Rs.? 7′,628,annallaš,an-na-al-la-aš,D/L.PL,früherer
442,KUB 51.21,Rs.? 7′,628,A-NA DUB,~A-NA~ DUB{M[EŠ]},…:D/L.PL,Tontafel
443,KUB 51.21,Rs.? 8′,628,Ú-UL,~[Ú-UL~],NEG,nicht
444,KUB 51.21,Rs.? 8′,628,ešta,⸢e⸣-eš-ta,3SG.PST,sein
445,KUB 51.21,Rs.? 8′,628,nankan,na-an-⸢kán⸣,CONNn=PPRO.3SG.C.ACC=OBPk,'n=an=kan
446,KUB 51.21,Rs.? 8′,628,NIR.GÁL,{m}NIR.GÁL,PNm.NOM.SG(UNM),Muwattalli
447,KUB 51.21,Rs.? 8′,628,LUGAL,LUGAL,NOM.SG(UNM),König
448,KUB 51.21,Rs.? 8′,628,GAL,GAL,NOM.SG(UNM),groß
449,KUB 51.21,Rs.? 9′,628,EGIRanta,[EGIR-an-d]a,ADV,danach
450,KUB 51.21,Rs.? 9′,628,neat,⸢ne⸣-ia-at,3SG.PST,(sich) drehen
451,KUB 51.21,Rs.? 10′,628,namma,[nam-ma],CNJ,dann
452,KUB 51.21,Rs.? 10′,628,4,⸢4,QUANcar,vier
453,KUB 51.21,Rs.? 10′,628,KA.GAG,{DUG}⸣KA.GAG,ACC.SG(UNM),(Gefäß gefüllt mit) geringe(r) Bierart
454,KUB 51.21,Rs.? 10′,628,tanzi,⸢da⸣-an-⸢zi,3PL.PRS,nehmen
455,KUB 51.21,Rs.? 10′,628,ŠÀ.BA,ŠÀ.BA⸣,ADV,darin
456,KUB 51.21,Rs.? 10′,628,1,1,QUANcar,ein
457,KUB 51.21,Rs.? 10′,628,KA.GAG,⸢{DUG}KA.GAG⸣,ACC.SG(UNM),(Gefäß gefüllt mit) geringe(r) Bierart
458,KUB 51.21,Rs.? 10′,628,GAL,[GAL,ACC.SG(UNM),groß
459,KUB 51.21,Rs.? 10′,628,ŠA 1,~ŠA~ 1,…:GEN.SG,ein
460,KUB 51.21,Rs.? 10′,628,PA,~PA]~,GEN.SG,(Hohlmaß)
461,KUB 51.21,Rs.? 11′,628,A-NA IŠKUR,~[A-NA~ {D}IŠ]KUR,…:D/L.SG,Wettergott
462,KUB 51.21,Rs.? 11′,628,manuzia,ma-nu-zi-ia,GN.GEN.SG(UNM),Ma/inuziya
463,KUB 51.21,Rs.? 11′,628,tianzi,⸢ti⸣-an-⸢zi,3PL.PRS,setzen
464,KUB 51.21,Rs.? 11′,628,1,1⸣,QUANcar,ein
465,KUB 51.21,Rs.? 11′,628,KA.GAG,{DU[G}KA.GAG],ACC.SG(UNM),(Gefäß gefüllt mit) geringe(r) Bierart
466,KUB 51.21,Rs.? 11′,628,ŠA 3,~Š[A~ 3,…:GEN.SG,drei
467,KUB 51.21,Rs.? 11′,628,SA₂₀-A-TI,~SA₂₀-A-TI]~,GEN.SG,(Hohlmaß%
468,KUB 51.21,Rs.? 12′,628,A-NA GUNNI,~[A-NA~ GU]NNI,…:D/L.SG,Herd
469,KUB 51.21,Rs.? 12′,628,ZAGza,ZAG-za,POSP,rechts von
470,KUB 51.21,Rs.? 12′,628,A-NA DINGIR˽LÚ,~A-NA~ DINGIR⸢{MEŠ}˽LÚ{MEŠ}⸣,…:D/L.PL,männliche Götter
471,KUB 51.21,Rs.? 13′,628,1,[1,QUANcar,ein
472,KUB 51.21,Rs.? 13′,628,KA.GAG,{DUG}KA].GAG,ACC.SG(UNM),(Gefäß gefüllt mit) geringe(r) Bierart
473,KUB 51.21,Rs.? 13′,628,ŠA 3,~ŠA~ 3,…:GEN.SG,drei
474,KUB 51.21,Rs.? 13′,628,SA₂₀-A-TI,~SA₂₀-A-TI~,GEN.SG,(Hohlmaß%
475,KUB 51.21,Rs.? 13′,628,A-NA GUNNI,~⸢A-NA⸣~ GU[NNI,…:D/L.SG,Herd
476,KUB 51.21,Rs.? 13′,628,GÙBaz,GÙB-az],POSP,links
477,KUB 51.21,Rs.? 14′,628,A-NA DINGIR˽MUNUS,~[A-NA~ DINGIR{MEŠ]}˽MUNUS{MEŠ},…:D/L.PL,weibliche Götter
478,KUB 51.21,Rs.? 14′,628,tianzi,ti-ia-〈an〉-zi,3PL.PRS,setzen
479,KUB 51.21,Rs.? 14′,628,1,⸢1,QUANcar,ein
480,KUB 51.21,Rs.? 14′,628,KA.GAG,{DUG}KA.GAG⸣,ACC.SG(UNM),(Gefäß gefüllt mit) geringe(r) Bierart
481,KUB 51.21,Rs.? 14′,628,ŠA 3,~[ŠA~ 3,…:GEN.SG,drei
482,KUB 51.21,Rs.? 14′,628,SA₂₀-A-TI,~SA₂₀-A-TI]~,GEN.SG,(Hohlmaß%
483,KUB 51.21,Rs.? 15′,628,EGIR,[EGIR,ADV,wieder
484,KUB 51.21,Rs.? 15′,628,GUNNI,GUNN]I,DN.ACC.SG(UNM),Herd
485,KUB 51.21,Rs.? 15′,628,A-NA ḪUR.SAG,~A-NA~ ḪUR.SAG{MEŠ},…:D/L.PL,Berg
486,KUB 51.21,Rs.? 15′,628,ÍD,⸢ÍD⸣{MEŠ},D/L.PL(UNM),Fluss
487,KUB 51.21,Rs.? 15′,628,tianzi,t[i-an-zi],3PL.PRS,setzen
488,KUB 51.21,Rs.? 16′,628,kuškan,[ku-u-uš-kán,DEM1.NOM.PL.C,dieser
489,KUB 51.21,Rs.? 16′,628,KA.GAG,{DU]G}KA.GAG{ḪI.A},NOM.PL(UNM),(Gefäß gefüllt mit) geringe(r) Bierart
490,KUB 51.21,Rs.? 16′,628,annallaš,an-na-al-la-a[š,D/L.PL,früherer
491,KUB 51.21,Rs.? 16′,628,A-NA TUP-PA,~A-NA~ ~TUP-PA~{ḪI.A]},…:D/L.PL,Tontafel
492,KUB 51.21,Rs.? 17′,628,Ú-UL,~[Ú-UL~,NEG,nicht
493,KUB 51.21,Rs.? 17′,628,ešer,e-šer],3PL.PST,sein
494,KUB 51.21,Rs.? 17′,628,naškan,⸢na⸣-aš-kán,CONNn=PPRO.3SG.C.NOM=OBPk,'n=aš=kan
495,KUB 51.21,Rs.? 17′,628,NIR.GÁL,{m}⸢NIR⸣.G[ÁL,PNm.NOM.SG(UNM),Muwattalli
496,KUB 51.21,Rs.? 17′,628,LUGAL,LUGAL,NOM.SG(UNM),König
497,KUB 51.21,Rs.? 17′,628,GAL,GAL,NOM.SG(UNM),groß
498,KUB 51.21,Rs.? 17′,628,EGIRanta,EGIR-an-da,ADV,danach
499,KUB 51.21,Rs.? 17′,628,neat,ne-ia-at],3SG.PST,(sich) drehen
500,KUB 51.21,Rs.? 18′,628,namma,[nam-ma,CNJ,dann
501,KUB 51.21,Rs.? 18′,628,A-NA,~A-NA~,…:D/L.SG,zu
502,KBo 35.255,Vs. III? 1′,628,nu,nu,CONNn,'nu
503,KBo 35.255,Vs. III? 1′,628,memai,me-ma-a-i,3SG.PRS,sprechen
504,KBo 35.255,Vs. III? 2′,628,nu,nu,CONNn,'nu
505,KBo 35.255,Vs. III? 2′,628,memai,me-ma-i,3SG.PRS,sprechen
506,KBo 35.255,Vs. III? 4′,628,LUGALi,LUGAL-i,D/L.SG,König
507,KBo 35.255,Vs. III? 5′,628,memaima,me-ma-i-ma,3SG.PRS,sprechen
508,KBo 35.255,Vs. III? 5′,628,Ú-UL,~[Ú-UL~,NEG,nicht
509,KBo 35.255,Vs. III? 6′,628,nu,nu,CONNn,'nu
510,KBo 35.255,Vs. III? 7′,628,aruaizi,a-ru-wa-a-ez-zi,3SG.PRS,sich verneigen
511,KBo 35.255,Vs. III? 7′,628,memai,me-ma-a-i,3SG.PRS,sprechen
512,KBo 35.255,Rs. IV? 1,628,nuzakan,nu-za-kán,CONNn=REFL=OBPk,'nu=z=kan
513,KBo 35.255,Rs. IV? 2,628,2,2,QUANcar,zwei
514,KBo 35.255,Rs. IV? 3,628,5,5,QUANcar,fünf
515,KBo 35.255,Rs. IV? 4,628,1,1,QUANcar,ein
516,KBo 35.255,Rs. IV? 6,628,1,1,QUANcar,ein
517,KBo 35.255,Rs. IV? 7,628,nuza,nu-za,CONNn=REFL,'nu=z
518,KBo 35.255,Rs. IV? 7,628,1,1,QUANcar,ein
519,KBo 35.255,Rs. IV? 8,628,wezi,ú-ez-⸢zi⸣,3SG.PRS,kommen
520,KBo 35.255,Rs. IV? 9,628,nu,nu,CONNn,'nu
521,KBo 35.255,Rs. IV? 9,628,UŠ-KE-EN,~UŠ-KE-EN~,3SG.PRS,sich niederwerfen
522,KBo 35.255,Rs. IV? 9,628,memai,me-ma-i],3SG.PRS,sprechen
523,VSNF 12.23,Vs. 2′,628,IŠ-TU 2,~⸢IŠ-TU~ 2,{ a → …:ABL} { b → …:INS},zwei
524,VSNF 12.23,Vs. 6′,628,ampaššiti,a]m-ba-aš-ši-ti,LUW||HITT.D/L.SG,(Brandopfer)
525,VSNF 12.23,Vs. 6′,628,šippantuanzi,ši-ip-pa-an-du-wa-an-zi,INF,libieren
526,VSNF 12.23,Vs. 7′,628,tattari,da-at-ta-ri,3SG.PRS.MP,nehmen
527,KUB 51.73,Vs.? 2′,628,panzi,pa-a-an-zi,3PL.PRS,gehen
528,KUB 51.73,Vs.? 14′,628,1-ŠU,1-~⸢ŠU⸣~,QUANmul,einmal
529,KUB 51.73,Vs.? 16′,628,panzi,pa-a-an-zi,3PL.PRS,gehen
530,KUB 51.73,Rs.? 1′,628,1-ŠU,⸢1-~ŠU~,QUANmul,einmal
531,KUB 51.73,Rs.? 3′,628,ḫantanzi,[ḫa-an-da-a-an-zi,3PL.PRS,ordnen
